,balance,equity,balance_btc,equity_btc
0,99999.5485192,100000.0,0.0,0.0
60,99999.5485192,99990.75906920001,0.0,-8.789450000000034
120,99999.5485192,99997.6395192,0.0,-1.9089999999998328
180,99999.5485192,100005.68951920001,0.0,6.141000000000168
240,99999.5485192,99973.82531920001,0.0,-25.723200000000034
300,99999.5485192,99971.01701920001,0.0,-28.531499999999834
360,99999.5485192,99981.5809192,0.0,-17.967599999999766
420,99999.5485192,99964.15151920001,0.0,-35.39699999999992
480,99999.5485192,99988.3808692,0.0,-11.167649999999648
540,99999.5485192,99987.0963192,0.0,-12.452199999999866
600,100022.78230040001,99998.4445192,0.0,-1.1039999999998327
660,100045.14307984001,100022.78230040001,0.0,0.0
720,100044.22271216002,100029.67795984002,0.0,-15.465119999999967
780,100044.22271216002,99872.03311216002,0.0,-172.18959999999973
840,100136.49276812401,100013.82931216001,0.0,-30.393400000000007
900,100136.49276812401,100136.49276812401,0.0,0.0
960,100136.042022284,100136.49276812401,0.0,0.0
1020,100136.042022284,100134.88798228401,0.0,-1.154040000000292
1080,100136.042022284,100132.49376228401,0.0,-3.5482599999999653
1140,100136.042022284,100099.237822284,0.0,-36.80420000000017
1200,100136.042022284,100131.95568228401,0.0,-4.08634000000012
1260,100136.042022284,100127.315922284,0.0,-8.726100000000086
1320,100136.042022284,100138.26986228401,0.0,2.227839999999691
1380,100136.042022284,100117.516022284,0.0,-18.526
1440,100136.042022284,100095.385122284,0.0,-40.65690000000034
1500,100136.042022284,100100.819022284,0.0,-35.223
1560,100136.042022284,100106.972722284,0.0,-29.069300000000258
1620,100136.042022284,100082.149062284,0.0,-53.89296000000014
1680,100136.042022284,100083.88484228401,0.0,-52.15718000000024
1740,100136.042022284,100070.388002284,0.0,-65.65402000000036
1800,100136.042022284,100085.31146228401,0.0,-50.73056000000022
1860,100136.042022284,100120.995842284,0.0,-15.04618000000024
1920,100159.245544644,100139.729522284,0.0,3.6875
1980,100159.245544644,100159.245544644,0.0,0.0
2040,100159.245544644,100159.245544644,0.0,0.0
2100,100159.245544644,100159.245544644,0.0,0.0
2160,100158.792643044,100159.245544644,0.0,0.0
2220,100182.094989444,100165.738243044,0.0,6.945599999999685
2280,100181.641607844,100182.094989444,0.0,0.0
2340,100181.641607844,100181.76400784399,0.0,0.12239999999961583
2400,100181.641607844,100182.548807844,0.0,0.9071999999997206
2460,100181.641607844,100179.964007844,0.0,-1.6776000000003841
2520,100181.641607844,100191.13360784399,0.0,9.491999999999825
2580,100204.97946704399,100204.97946704399,0.0,0.0
2640,100204.97946704399,100204.97946704399,0.0,0.0
2700,100204.97946704399,100204.97946704399,0.0,0.0
2760,100204.97946704399,100204.97946704399,0.0,0.0
2820,100204.97946704399,100204.97946704399,0.0,0.0
2880,100204.97946704399,100204.97946704399,0.0,0.0
2940,100204.52793106399,100204.97946704399,0.0,0.0
3000,100204.52793106399,100210.291101064,0.0,5.763170000000034
3060,100227.76455650399,100216.31012106399,0.0,11.782190000000242
3120,100227.76455650399,100227.76455650399,0.0,0.0
3180,100227.31302766399,100227.76455650399,0.0,0.0
3240,100227.31302766399,100220.82276766398,0.0,-6.490260000000103
3300,100250.54966024398,100226.70731766398,0.0,-0.6057100000000173
3360,100250.54966024398,100250.54966024398,0.0,0.0
3420,100250.54966024398,100250.54966024398,0.0,0.0
3480,100250.54966024398,100250.54966024398,0.0,0.0
3540,100250.54966024398,100250.54966024398,0.0,0.0
3600,100250.54966024398,100250.54966024398,0.0,0.0
3660,100250.54966024398,100250.54966024398,0.0,0.0
