,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
0,2,BNB,0.0,-0.4226133600000001,99999.57738664,0.0,99999.57738664,1.0,124.65,16.952,124.65,16.952,entry_initial_normal_long
1,2,BTC,0.0,-0.4225894560000001,99999.154797184,0.0,99999.154797184,1.0,0.244,8659.62,0.244,8659.62,entry_initial_normal_long
2,846,BTC,18.819719999999805,-0.4263534,100017.548163784,0.0,100017.548163784,1.0,-0.244,8736.75,0.0,8659.62,close_trailing_long
3,847,BTC,0.0,-0.423468056,100017.124695728,0.0,100017.124695728,1.0,0.242,8749.34,0.242,8749.34,entry_initial_normal_long
4,961,BNB,16.079849999999723,-0.42582933000000006,100032.778716398,0.0,100032.778716398,1.0,-124.65,17.081,0.0,16.952,close_trailing_long
5,962,BNB,0.0,-0.422737458,100032.35597894,0.0,100032.35597894,1.0,123.89,17.061,123.89,17.061,entry_initial_normal_long
6,3631,BTC,30.748519999999875,-0.42961776,100062.67488118,0.0,100062.67488118,1.0,-0.242,8876.4,0.0,8749.34,close_trailing_long
7,3632,BNB,9.1678600000002,-0.42457103000000007,100071.41817015,0.0,100071.41817015,1.0,-123.89,17.135,0.0,17.061,close_trailing_long
8,3632,BTC,0.0,-0.42327966800000005,100070.994890482,0.0,100070.994890482,1.0,0.238,8892.43,0.238,8892.43,entry_initial_normal_long
9,3633,BNB,0.0,-0.42289971200000004,100070.57199077001,0.0,100070.57199077001,1.0,123.28,17.152,123.28,17.152,entry_initial_normal_long
10,4398,BTC,0.0,-0.64552416,100069.92646661,0.0,100069.92646661,1.0,0.372,8676.4,0.61,8760.687114754097,entry_grid_normal_long
11,4403,BNB,0.0,-0.64514226,100069.28132435001,0.0,100069.28132435001,1.0,192.81,16.73,316.09,16.894586541807715,entry_grid_normal_long
12,4654,BNB,0.0,-1.6284218400000001,100067.65290251002,0.0,100067.65290251002,1.0,494.36,16.47,810.45,16.635596347708066,entry_grid_normal_long
13,4657,BTC,0.0,-1.62996624,100066.02293627002,0.0,100066.02293627002,1.0,0.954,8542.8,1.564,8627.781547314577,entry_grid_normal_long
14,4805,BTC,61.52956873401604,-1.6084455,100125.94405950404,0.0,100125.94405950404,1.0,-0.925,8694.3,0.639,8627.781547314577,close_grid_long
15,4806,BTC,22.47733248081873,-0.570477936,100147.85091404886,0.0,100147.85091404886,1.0,-0.328,8696.31,0.311,8627.781547314577,close_grid_long
16,5121,BNB,86.41751631414428,-2.15652138,100232.111908983,0.0,100232.111908983,1.0,-642.97,16.77,167.48,16.635596347708066,close_grid_long
17,6371,BNB,8.106643685853216,-0.5588472640000001,100239.65970540486,0.0,100239.65970540486,1.0,-167.48,16.684,0.0,16.635596347708066,close_trailing_long
18,6371,BTC,48.733218785166564,-0.5463946559999999,100287.84652953403,0.0,100287.84652953403,1.0,-0.311,8784.48,0.0,8627.781547314577,close_trailing_long
19,6372,BNB,0.0,-0.42381283599999997,100287.42271669803,0.0,100287.42271669803,1.0,127.21,16.658,127.21,16.658,entry_initial_normal_long
20,6372,BTC,0.0,-0.424233264,100286.99848343403,0.0,100286.99848343403,1.0,0.241,8801.52,0.241,8801.52,entry_initial_normal_long
21,8632,BNB,-17.046140000000044,-0.420403608,100269.53193982603,0.0,100269.53193982603,1.0,-127.21,16.524,0.0,16.658,close_trailing_long
22,8633,BNB,0.0,-0.42372321199999996,100269.10821661403,0.0,100269.10821661403,1.0,128.23,16.522,128.23,16.522,entry_initial_normal_long
23,8637,BTC,71.9433200000001,-0.43862192800000005,100340.61291468603,0.0,100340.61291468603,1.0,-0.241,9100.04,0.0,8801.52,close_trailing_long
24,8638,BTC,0.0,-0.42398742400000006,100340.18892726203,0.0,100340.18892726203,1.0,0.232,9137.66,0.232,9137.66,entry_initial_normal_long
25,8642,BNB,0.0,-0.6465732000000001,100339.54235406202,0.0,100339.54235406202,1.0,200.55,16.12,328.78,16.276787091672247,entry_grid_normal_long
26,8657,BNB,20.951726221788977,-0.51619296,100359.97788732381,0.0,100359.97788732381,1.0,-157.28,16.41,171.5,16.276787091672247,close_grid_long
27,11936,BTC,126.52584000000019,-0.4492925920000001,100486.0544347318,0.0,100486.0544347318,1.0,-0.232,9683.03,0.0,9137.66,close_trailing_long
28,11937,BTC,0.0,-0.42493665,100485.6294980818,0.0,100485.6294980818,1.0,0.219,9701.75,0.219,9701.75,entry_initial_normal_long
29,12211,BNB,94.5330137782095,-0.5772004000000001,100579.58531146002,0.0,100579.58531146002,1.0,-171.5,16.828,0.0,16.276787091672247,close_trailing_long
30,12212,BNB,0.0,-0.425064122,100579.16024733802,0.0,100579.16024733802,1.0,125.93,16.877,125.93,16.877,entry_initial_normal_long
31,12963,BNB,-22.919259999999827,-0.42048027000000004,100555.82050706801,0.0,100555.82050706801,1.0,-125.93,16.695,0.0,16.877,close_trailing_long
32,12964,BNB,0.0,-0.4249414800000001,100555.39556558801,0.0,100555.39556558801,1.0,127.35,16.684,127.35,16.684,entry_initial_normal_long
33,12965,BTC,0.0,-0.6493744600000001,100554.74619112801,0.0,100554.74619112801,1.0,0.343,9466.1,0.562,9557.92802491103,entry_grid_normal_long
34,12975,BNB,0.0,-0.6481317200000001,100554.09805940802,0.0,100554.09805940802,1.0,199.18,16.27,326.53,16.43146418399535,entry_grid_normal_long
35,12975,BTC,0.0,-1.6384911600000003,100552.45956824801,0.0,100552.45956824801,1.0,0.879,9320.2,1.441,9412.91557945871,entry_grid_normal_long
36,12977,BNB,0.0,-1.63625076,100550.82331748802,0.0,100550.82331748802,1.0,510.69,16.02,837.22,16.180478010558755,entry_grid_normal_long
37,12977,BTC,0.0,-4.13153692,100546.69178056801,0.0,100546.69178056801,1.0,2.254,9164.9,3.695,9261.622719891746,entry_grid_normal_long
38,12978,BNB,0.0,-4.114428102000001,100542.57735246602,0.0,100542.57735246602,1.0,1309.41,15.711,2146.63,15.894103925688173,entry_grid_normal_long
39,12978,BNB,0.0,-13.48399656,100529.09335590602,0.0,100529.09335590602,1.0,4375.08,15.41,6521.71,15.569343486600907,entry_grid_inflated_long
40,12978,BTC,0.0,-13.464128139999998,100515.62922776602,0.0,100515.62922776602,1.0,7.555,8910.74,11.25,9025.98548,entry_grid_inflated_long
41,12979,BNB,-0.6190950095910424,-0.00345713,100515.00667562643,0.0,100515.00667562643,1.0,-1.15,15.031,6520.56,15.569343486600907,close_auto_reduce_long
42,12979,BTC,-4.334585759999987,-0.020795448,100510.65129441842,0.0,100510.65129441842,1.0,-0.012,8664.77,11.238,9025.98548,close_auto_reduce_long
