,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
0,2,HYPE,0.0,-2.72542088,99997.27457912,0.0,99997.27457912,1.0,555.8,24.518,555.8,24.518,entry_initial_normal_long
1,114,HYPE,0.0,-2.8796127360000003,99994.394966384,0.0,99994.394966384,1.0,599.32,24.024,1155.12,24.261694092388673,entry_trailing_cropped_long
2,271,HYPE,0.0,-9.505324836,99984.889641548,0.0,99984.889641548,1.0,2012.22,23.619,3167.34,23.853388729975308,entry_grid_normal_long
3,808,HYPE,714.4370303148429,-8.207861256,100691.11881060684,0.0,100691.11881060684,1.0,-1690.53,24.276,1476.81,23.853388729975308,close_grid_long
4,820,HYPE,655.1295596851669,-7.1764105140000005,101339.07195977801,0.0,101339.07195977801,1.0,-1476.81,24.297,0.0,23.853388729975308,close_grid_long
5,821,HYPE,0.0,-2.7619240879999998,101336.31003569001,0.0,101336.31003569001,1.0,568.04,24.311,568.04,24.311,entry_initial_normal_long
6,956,HYPE,0.0,-2.918141586,101333.39189410402,0.0,101333.39189410402,1.0,613.39,23.787,1181.43,24.0389429504922,entry_trailing_cropped_long
7,967,HYPE,0.0,-9.632908830000002,101323.75898527402,0.0,101323.75898527402,1.0,2058.05,23.403,3239.48,23.634926753676517,entry_grid_normal_long
8,1155,HYPE,724.5776428932998,-8.3178732,102040.01875496731,0.0,102040.01875496731,1.0,-1729.0,24.054,1510.48,23.634926753676517,close_grid_long
9,1161,HYPE,663.2113571066973,-7.272659104000001,102695.95745297,0.0,102695.95745297,1.0,-1510.48,24.074,0.0,23.634926753676517,close_grid_long
10,1162,HYPE,0.0,-2.798932896,102693.15852007401,0.0,102693.15852007401,1.0,582.48,24.026,582.48,24.026,entry_initial_normal_long
11,1249,HYPE,266.77584000000115,-2.8522880640000006,102957.08207201002,0.0,102957.08207201002,1.0,-582.48,24.484,0.0,24.026,close_grid_long
12,1250,HYPE,0.0,-2.8060245360000002,102954.27604747402,0.0,102954.27604747402,1.0,573.97,24.444,573.97,24.444,entry_initial_normal_long
13,1265,HYPE,266.89604999999995,-2.859403746,103218.31269372802,0.0,103218.31269372802,1.0,-573.97,24.909,0.0,24.444,close_grid_long
14,1266,HYPE,0.0,-2.81313642,103215.49955730802,0.0,103215.49955730802,1.0,568.77,24.73,568.77,24.73,entry_initial_normal_long
15,1278,HYPE,267.32189999999935,-2.8666008,103479.95485650802,0.0,103479.95485650802,1.0,-568.77,25.2,0.0,24.73,close_grid_long
16,1279,HYPE,0.0,-2.8203057920000005,103477.13455071601,0.0,103477.13455071601,1.0,559.94,25.184,559.94,25.184,entry_initial_normal_long
17,1525,HYPE,268.2112599999996,-2.8739480440000005,103742.47186267201,0.0,103742.47186267201,1.0,-559.94,25.663,0.0,25.184,close_grid_long
18,1526,HYPE,0.0,-2.82745617,103739.64440650202,0.0,103739.64440650202,1.0,550.41,25.685,550.41,25.685,entry_initial_normal_long
19,1888,HYPE,0.0,-2.987309,103736.65709750201,0.0,103736.65709750201,1.0,592.25,25.22,1142.66,25.443986706456858,entry_trailing_cropped_long
20,1970,HYPE,0.0,-9.86098654,103726.79611096201,0.0,103726.79611096201,1.0,1990.51,24.77,3133.17,25.015801424755118,entry_grid_normal_long
21,2154,HYPE,741.1609773820156,-8.51501714,104459.44207120403,0.0,104459.44207120403,1.0,-1672.3,25.459,1460.87,25.015801424755118,close_grid_long
