,balance,equity,balance_btc,equity_btc
0,100015.56101724679,100000.0,0.0,0.0
60,100031.73693000957,100011.98306724678,0.0,-3.5779500000001025
120,100039.32674010059,100031.73693000957,0.0,0.0
180,100038.18732353834,100037.17929510059,0.0,-2.147445000000161
240,100037.80751742754,100007.67774942754,0.0,-30.12976799999981
300,100045.63593384615,100005.32264202755,0.0,-32.48487539999946
360,100062.23826581574,99993.05660904615,0.0,-52.57932479999953
420,100087.16962929859,100055.24176477735,0.0,-15.279599999999757
480,100087.16962929859,100087.16962929859,0.0,0.0
540,100087.16962929859,100087.16962929859,0.0,0.0
600,100087.16962929859,100087.16962929859,0.0,0.0
660,100087.16962929859,100087.16962929859,0.0,0.0
720,100087.16962929859,100087.16962929859,0.0,0.0
780,100087.16962929859,100087.16962929859,0.0,0.0
840,100087.16962929859,100087.16962929859,0.0,0.0
900,100087.16962929859,100087.16962929859,0.0,0.0
960,100087.16962929859,100087.16962929859,0.0,0.0
1020,100087.16962929859,100087.16962929859,0.0,0.0
1080,100087.16962929859,100087.16962929859,0.0,0.0
1140,100087.16962929859,100087.16962929859,0.0,0.0
1200,100087.16962929859,100087.16962929859,0.0,0.0
1260,100087.16962929859,100087.16962929859,0.0,0.0
1320,100087.16962929859,100087.16962929859,0.0,0.0
1380,100087.16962929859,100087.16962929859,0.0,0.0
1440,100087.16962929859,100087.16962929859,0.0,0.0
1500,100087.16962929859,100087.16962929859,0.0,0.0
1560,100087.16962929859,100087.16962929859,0.0,0.0
1620,100087.16962929859,100087.16962929859,0.0,0.0
1680,100087.16962929859,100087.16962929859,0.0,0.0
1740,100087.16962929859,100087.16962929859,0.0,0.0
1800,100087.16962929859,100087.16962929859,0.0,0.0
1860,100087.16962929859,100087.16962929859,0.0,0.0
1920,100087.16962929859,100087.16962929859,0.0,0.0
1980,100087.16962929859,100087.16962929859,0.0,0.0
2040,100087.16962929859,100087.16962929859,0.0,0.0
2100,100087.16962929859,100087.16962929859,0.0,0.0
2160,100086.78963882898,100087.16962929859,0.0,0.0
2220,100095.08593275538,100086.12209882899,0.0,-0.6675399999999728
2280,100109.08715476746,100095.08593275538,0.0,0.0
2340,100109.08715476746,100051.68164476746,0.0,-57.40551000000002
2400,100109.08715476746,100034.03756156747,0.0,-75.04959320000043
2460,100109.08715476746,100060.21616766746,0.0,-48.87098710000014
2520,100109.08715476746,100015.85914246747,0.0,-93.22801230000002
2580,100109.08715476746,99995.41870376746,0.0,-113.66845100000054
2640,100109.08715476746,99964.56275316745,0.0,-144.5244016000008
2700,100109.08715476746,99868.56733376745,0.0,-240.51982100000038
2760,100109.08715476746,99889.81171766746,0.0,-219.27543710000057
2820,100109.08715476746,99889.99581896747,0.0,-219.0913358000004
2880,100109.08715476746,99895.53641406746,0.0,-213.5507407000004
2940,100109.08715476746,99966.35307756747,0.0,-142.7340772000001
3000,100109.08715476746,100015.17627886745,0.0,-93.91087590000039
3060,100109.08715476746,99993.73850086746,0.0,-115.34865390000014
3120,100109.08715476746,99988.20833516747,0.0,-120.87881960000038
3180,100117.38921071179,99990.53180076747,0.0,-118.55535400000014
3240,100117.38921071179,100027.55984971179,0.0,-89.82936100000025
3300,100117.38921071179,100036.62171371178,0.0,-80.76749700000012
3360,100117.38921071179,99993.60735671179,0.0,-123.78185400000005
3420,100125.87665601578,100029.70995771179,0.0,-87.67925300000044
3480,100125.87665601578,100055.99063601579,0.0,-69.88602000000049
3540,100124.35109913157,100035.04584201577,0.0,-90.83081400000019
3600,103993.71362010916,99790.08979453157,0.0,-334.2613046000004
3660,104067.57914862374,121826.65048104434,0.0,17824.388669799995
3720,104067.57914862374,120002.88236082374,0.0,15935.303212199975
3780,104108.85484540935,119000.11151362373,0.0,14932.53236499998
3840,126341.00276832307,126240.81994602202,0.0,20876.71297760272
3900,126341.00276832307,126117.80684072306,0.0,-223.19592759999983
3960,126340.20699123187,125999.59702332308,0.0,-341.4057450000001
4020,126395.35572777527,125896.85647223187,0.0,-443.35051899999985
4080,126405.29628251286,126039.43319097527,0.0,-355.9225368000002
4140,126435.24180249366,126146.82794571285,0.0,-258.46833680000054
4200,126435.24180249366,126217.85921189368,0.0,-217.3825906000002
4260,126435.24180249366,126103.71740029365,0.0,-331.52440220000005
