,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
0,2,SOL,0.0,-1.0281658858,99998.9718341142,0.0,99998.9718341142,1.0,2134.63,2.4083,2134.63,2.4083,entry_initial_normal_long
1,243,SOL,-94.77757199999999,-1.0092103714,99903.1850517428,0.0,99903.1850517428,1.0,-2134.63,2.3639,0.0,2.4083,close_trailing_long
2,244,SOL,0.0,-1.0271659362,99902.15788580659,0.0,99902.15788580659,1.0,2171.69,2.3649,2171.69,2.3649,entry_initial_normal_long
3,721,SOL,-107.71582399999971,-1.0056227714000001,99793.4364390352,0.0,99793.4364390352,1.0,-2171.69,2.3153,0.0,2.3649,close_trailing_long
4,722,SOL,0.0,-1.0260398280000003,99792.4103992072,0.0,99792.4103992072,1.0,2210.34,2.321,2210.34,2.321,entry_initial_normal_long
5,948,SOL,-18.124787999999967,-1.0224148704000002,99773.2631963368,0.0,99773.2631963368,1.0,-2210.34,2.3128,0.0,2.321,close_trailing_long
6,949,SOL,0.0,-1.0258312098,99772.237365127,0.0,99772.237365127,1.0,2220.51,2.3099,2220.51,2.3099,entry_initial_normal_long
7,1986,SOL,-97.48038899999963,-1.0063351320000002,99673.750640995,0.0,99673.750640995,1.0,-2220.51,2.266,0.0,2.3099,close_trailing_long
8,1987,SOL,0.0,-1.0248110844,99672.7258299106,0.0,99672.7258299106,1.0,2260.38,2.2669,2260.38,2.2669,entry_initial_normal_long
9,3086,SOL,-91.31935199999998,-1.0065472140000002,99580.3999306966,0.0,99580.3999306966,1.0,-2260.38,2.2265,0.0,2.2669,close_trailing_long
10,3087,SOL,0.0,-1.0238501232000001,99579.3760805734,0.0,99579.3760805734,1.0,2300.58,2.2252,2300.58,2.2252,entry_initial_normal_long
11,3884,SOL,-49.002354000000224,-1.0140496524,99529.359676921,0.0,99529.359676921,1.0,-2300.58,2.2039,0.0,2.2252,close_trailing_long
12,3885,SOL,0.0,-1.0233230376000002,99528.3363538834,0.0,99528.3363538834,1.0,2309.88,2.2151,2309.88,2.2151,entry_initial_normal_long
13,5202,SOL,-104.17558800000033,-1.00248792,99423.15827796339,0.0,99423.15827796339,1.0,-2309.88,2.17,0.0,2.2151,close_trailing_long
14,5203,SOL,0.0,-1.0222337019999999,99422.1360442614,0.0,99422.1360442614,1.0,2353.1,2.1721,2353.1,2.1721,entry_initial_normal_long
15,7071,SOL,38.35553000000048,-1.0299048080000002,99459.46166945339,0.0,99459.46166945339,1.0,-2353.1,2.1884,0.0,2.1721,close_trailing_long
16,7072,SOL,0.0,-1.0226058412,99458.4390636122,0.0,99458.4390636122,1.0,2336.21,2.1886,2336.21,2.1886,entry_initial_normal_long
17,7403,SOL,-95.55098900000037,-1.0034956434,99361.88457896879,0.0,99361.88457896879,1.0,-2336.21,2.1477,0.0,2.1886,close_trailing_long
18,7404,SOL,0.0,-1.0216027612000003,99360.86297620759,0.0,99360.86297620759,1.0,2388.82,2.1383,2388.82,2.1383,entry_initial_normal_long
19,9330,SOL,0.0,-0.982391922,99359.88058428558,0.0,99359.88058428558,1.0,2627.7,1.8693,5016.52,1.9973952891645999,entry_trailing_normal_long
20,11001,SOL,209.7141680000022,-2.0459375168000005,99567.54881476879,0.0,99567.54881476879,1.0,-5016.52,2.0392,0.0,1.9973952891645999,close_trailing_long
21,11002,SOL,0.0,-1.0237156076000002,99566.52509916118,0.0,99566.52509916118,1.0,2510.83,2.0386,2510.83,2.0386,entry_initial_normal_long
22,12699,SOL,-43.68844200000076,-1.0149779192000001,99521.82167924198,0.0,99521.82167924198,1.0,-2510.83,2.0212,0.0,2.0386,close_trailing_long
23,12700,SOL,0.0,-1.0232475528,99520.79843168918,0.0,99520.79843168918,1.0,2529.16,2.0229,2529.16,2.0229,entry_initial_normal_long
24,16807,SOL,0.0,-1.0212459264,99519.77718576278,0.0,99519.77718576278,1.0,2782.08,1.8354,5311.24,1.924685647042875,entry_trailing_normal_long
25,18277,SOL,0.0,-1.9325358407999997,99517.84464992199,0.0,99517.84464992199,1.0,5842.36,1.6539,11153.6,1.782845592454454,entry_trailing_normal_long
26,19227,SOL,0.0,-0.297354208,99517.54729571399,0.0,99517.54729571399,1.0,921.4,1.6136,12075.0,1.7699310674948237,entry_trailing_cropped_long
27,19228,SOL,0.0,-6.5375063633999995,99511.00978935059,0.0,99511.00978935059,1.0,20129.03,1.6239,32204.03,1.6786547974585786,entry_grid_normal_long
28,19228,SOL,0.0,-17.393654880000003,99493.61613447059,0.0,99493.61613447059,1.0,53684.12,1.62,85888.15,1.641992799437408,entry_grid_normal_long
29,19822,SOL,3968.4190988075206,-25.333164403800005,103436.7020688743,0.0,103436.7020688743,1.0,-74724.69,1.6951,11163.46,1.641992799437408,close_trailing_long
30,20283,SOL,245.676503192473,-3.715199488,103678.66337257878,0.0,103678.66337257878,1.0,-11163.46,1.664,0.0,1.641992799437408,close_trailing_long
31,20284,SOL,0.0,-1.065985523,103677.59738705578,0.0,103677.59738705578,1.0,3201.35,1.6649,3201.35,1.6649,entry_initial_normal_long
32,20655,SOL,0.0,-1.0622222436,103676.53516481217,0.0,103676.53516481217,1.0,3521.49,1.5082,6722.84,1.5828189921223768,entry_trailing_normal_long
33,20842,SOL,-220.63683299999906,-2.0840804,103453.81425141217,0.0,103453.81425141217,1.0,-6722.84,1.55,0.0,1.5828189921223768,close_trailing_long
34,20843,SOL,0.0,-1.0636733328,103452.75057807937,0.0,103452.75057807937,1.0,3432.09,1.5496,3432.09,1.5496,entry_initial_normal_long
35,20995,SOL,109.14046199999942,-1.0855014252,103560.80553865417,0.0,103560.80553865417,1.0,-3432.09,1.5814,0.0,1.5496,close_trailing_long
36,20997,SOL,0.0,-1.064774235,103559.74076441917,0.0,103559.74076441917,1.0,3357.85,1.5855,3357.85,1.5855,entry_initial_normal_long
37,22997,SOL,0.0,-1.0602962984,103558.68046812077,0.0,103558.68046812077,1.0,3693.64,1.4353,7051.49,1.5068237588084221,entry_trailing_normal_long
38,23492,SOL,0.0,-2.1073239552000005,103556.57314416557,0.0,103556.57314416557,1.0,7756.64,1.3584,14808.13,1.4290779756120455,entry_trailing_normal_long
39,25104,SOL,706.6739409999986,-4.3737292768,104258.87335588876,0.0,104258.87335588876,1.0,-14808.13,1.4768,0.0,1.4290779756120455,close_trailing_long
40,25105,SOL,0.0,-1.0719516956,104257.80140419316,0.0,104257.80140419316,1.0,3636.94,1.4737,3636.94,1.4737,entry_initial_normal_long
41,26202,SOL,194.93998400000035,-1.1109396924000001,104451.63044850076,0.0,104451.63044850076,1.0,-3636.94,1.5273,0.0,1.4737,close_trailing_long
42,26203,SOL,0.0,-1.0739334078,104450.55651509296,0.0,104450.55651509296,1.0,3514.41,1.5279,3514.41,1.5279,entry_initial_normal_long
43,27289,SOL,220.00206599999996,-1.117933821,104669.44064727196,0.0,104669.44064727196,1.0,-3514.41,1.5905,0.0,1.5279,close_trailing_long
44,27291,SOL,0.0,-1.0761729880000002,104668.36447428395,0.0,104668.36447428395,1.0,3360.94,1.601,3360.94,1.601,entry_initial_normal_long
45,27560,SOL,-33.27330600000007,-1.0695183268000001,104634.02164995715,0.0,104634.02164995715,1.0,-3360.94,1.5911,0.0,1.601,close_trailing_long
46,27561,SOL,0.0,-1.0758101880000002,104632.94583976915,0.0,104632.94583976915,1.0,3379.65,1.5916,3379.65,1.5916,entry_initial_normal_long
47,29106,SOL,0.0,-1.0738717132,104631.87196805594,0.0,104631.87196805594,1.0,3717.62,1.4443,7097.27,1.514442807727478,entry_trailing_normal_long
48,30432,SOL,0.0,-2.1391180000000003,104629.73285005594,0.0,104629.73285005594,1.0,7807.0,1.37,14904.27,1.4387822755492217,entry_trailing_normal_long
49,31210,SOL,0.0,-0.205144593,104629.52770546294,0.0,104629.52770546294,1.0,792.37,1.2945,15696.64,1.4314988730709246,entry_trailing_cropped_long
50,31211,SOL,0.0,-6.823124388,104622.70458107494,0.0,104622.70458107494,1.0,26166.3,1.3038,41862.94,1.3516810909840542,entry_grid_normal_long
51,32199,SOL,1139.4635549999987,-11.5449615932,105750.62317448173,0.0,105750.62317448173,1.0,-41862.94,1.3789,0.0,1.3516810909840542,close_trailing_long
52,32200,SOL,0.0,-1.0872887688,105749.53588571293,0.0,105749.53588571293,1.0,3937.74,1.3806,3937.74,1.3806,entry_initial_normal_long
