,balance,equity,balance_btc,equity_btc
0,99999.0682576296,100000.0,0.0,0.0
60,100021.3802292584,100053.6194656296,0.0,54.55120800000001
120,100021.3802292584,100017.1454932584,0.0,-4.2347359999995335
180,100021.3802292584,99994.4319092584,0.0,-26.948319999999597
240,100021.3802292584,99946.5023972584,0.0,-74.87783199999988
300,100021.3802292584,99940.7277572584,0.0,-80.6524720000001
360,100021.3802292584,99959.9765572584,0.0,-61.40367199999965
420,100021.3802292584,99960.3615332584,0.0,-61.01869599999969
480,100021.3802292584,99948.0423012584,0.0,-73.33792800000005
540,100021.3802292584,99971.1408612584,0.0,-50.23936800000003
600,100021.3802292584,99935.9155572584,0.0,-85.464672
660,100021.3802292584,99878.5541332584,0.0,-142.82609599999967
720,100021.3802292584,99818.3053892584,0.0,-203.07483999999945
780,100021.3802292584,99908.0047972584,0.0,-113.37543199999992
840,100021.3802292584,99945.1549812584,0.0,-76.2252479999993
900,100019.9015362584,99864.1175332584,0.0,-157.26269599999935
960,100019.9015362584,99525.2651022584,0.0,-494.636433999998
1020,100019.9015362584,99540.1694492584,0.0,-479.73208699999856
1080,100019.9015362584,99526.8069312584,0.0,-493.0946049999994
1140,100019.9015362584,99570.49208625841,0.0,-449.40944999999846
1200,100019.9015362584,99544.2809932584,0.0,-475.620542999999
1260,100019.9015362584,99677.39223025841,0.0,-342.5093059999988
1320,100019.9015362584,99626.51187325841,0.0,-393.3896629999989
1380,100019.9015362584,99683.5595462584,0.0,-336.3419899999995
1440,100019.9015362584,99830.0333012584,0.0,-189.8682349999985
1500,100019.9015362584,99595.16135025841,0.0,-424.74018599999886
1560,100019.9015362584,99549.4204232584,0.0,-470.48111299999954
1620,100019.9015362584,99463.0779992584,0.0,-556.8235369999992
1680,100019.9015362584,99546.3367652584,0.0,-473.5647709999992
1740,100019.9015362584,99557.6435112584,0.0,-462.25802499999816
1800,100019.9015362584,99592.5916352584,0.0,-427.30990099999747
1860,100019.9015362584,99698.4638932584,0.0,-321.4376429999977
1920,100019.9015362584,99917.4036112584,0.0,-102.49792499999899
1980,100016.0907508584,99676.87828725841,0.0,-343.02324899999763
2040,100016.0907508584,99688.0232868584,0.0,-328.06746400000293
2100,100016.0907508584,99825.2460868584,0.0,-190.84466399999974
2160,100016.0907508584,99688.0232868584,0.0,-328.06746400000293
2220,100016.0907508584,100124.3917908584,0.0,108.3010399999978
2280,100099.380629288,100216.3310668584,0.0,200.24031599999682
2340,100099.380629288,100099.790705288,0.0,0.41007599999995487
2400,100107.56005321341,100134.442127288,0.0,35.061498000000235
2460,100107.56005321341,100079.41189621341,0.0,-28.148156999999184
2520,100107.56005321341,100145.77579921341,0.0,38.21574600000036
2580,100107.56005321341,100143.92665021341,0.0,36.366597000000105
2640,100107.56005321341,100164.06182821341,0.0,56.50177500000063
2700,100116.37630428962,100163.03452321341,0.0,55.47447000000028
2760,100116.37630428962,100110.23062428962,0.0,-6.145680000000232
2820,100100.58336412921,100103.47037628962,0.0,-12.905927999999943
2880,100100.58336412921,100102.84576712921,0.0,2.2624030000002073
2940,100100.58336412921,100045.2573271292,0.0,-55.32603699999984
3000,100100.58336412921,100062.73953212921,0.0,-37.84383199999949
3060,100100.58336412921,100055.12963112921,0.0,-45.45373300000002
3120,100099.10642592922,100006.5908031292,0.0,-93.99256100000015
3180,100063.53581460503,99894.43917292921,0.0,-204.6672530000001
3240,100063.53581460503,100057.57184260503,0.0,-5.963972000000289
3300,100063.53581460503,100007.73007660503,0.0,-55.80573800000047
3360,100063.53581460503,99960.01830060502,0.0,-103.51751399999993
3420,100063.53581460503,100001.34010660503,0.0,-62.19570799999976
3480,100063.53581460503,99986.43017660503,0.0,-77.10563800000001
3540,100063.53581460503,100020.93601460503,0.0,-42.59980000000003
3600,100063.53581460503,100040.31892360502,0.0,-23.216890999999805
3660,100063.53581460503,100019.87101960502,0.0,-43.66479500000039
3720,100063.53581460503,99995.58913360503,0.0,-67.94668100000055
3780,100043.35707258483,100009.00807060502,0.0,-54.52774400000061
3840,100078.04835593404,100057.89322858483,0.0,14.536156000000299
3900,100078.04835593404,100004.04236393403,0.0,-74.00599200000016
3960,100078.04835593404,99961.42655393404,0.0,-116.62180199999963
4020,100078.04835593404,99974.73100193404,0.0,-103.31735400000017
4080,100078.04835593404,99903.84323993404,0.0,-174.2051160000002
4140,100078.04835593404,99901.34865593404,0.0,-176.69969999999995
4200,100078.04835593404,99899.68559993403,0.0,-178.36275599999976
4260,100078.04835593404,99925.46296793403,0.0,-152.58538799999982
4320,100076.56944155403,99819.32170055404,0.0,-257.2477409999986
4380,100076.56944155403,99949.75727555403,0.0,-126.81216599999944
4440,100076.56944155403,100030.23880055404,0.0,-46.33064099999967
4500,100076.56944155403,100173.99545555403,0.0,97.4260140000005
4560,100076.56944155403,100312.20166055404,0.0,235.6322190000013
4620,100351.53803657524,100351.05481055404,0.0,274.4853689999995
4680,100333.44241708844,100370.10938057523,0.0,18.57134399999983
4740,100330.30228500885,100341.06664108844,0.0,7.624224000000101
4800,100330.30228500885,100367.97295900884,0.0,37.67067399999961
4860,100336.89619766585,100337.83108665724,0.0,0.0
4920,100336.89619766585,100337.10758666585,0.0,0.21138899999950733
4980,100336.89619766585,100343.87203466585,0.0,6.975836999999701
5040,100336.89619766585,100347.88842566585,0.0,10.992227999999727
5100,100323.82516673185,100347.46564766584,0.0,10.569449999999774
5160,100323.82516673185,100262.74732873186,0.0,-61.07783800000031
5220,100323.82516673185,100298.04144273186,0.0,-25.783723999999978
5280,100323.82516673185,100248.16473073185,0.0,-75.66043600000012
5340,100323.82516673185,100232.73676473186,0.0,-91.08840199999983
5400,100323.82516673185,100246.89667873185,0.0,-76.92848799999997
5460,100323.82516673185,100255.98438473186,0.0,-67.8407820000005
5520,100323.82516673185,100260.42256673185,0.0,-63.40259999999959
5580,100323.82516673185,100272.68040273186,0.0,-51.144764
5640,100323.82516673185,100261.05659273185,0.0,-62.76857400000013
5700,100323.82516673185,100268.24222073186,0.0,-55.58294599999998
