,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
0,2,ADA,0.0,-0.4227106,99999.5772894,0.0,99999.5772894,1.0,44300.0,0.04771,44300.0,0.04771,entry_initial_normal_long
1,57,ADA,22.592999999999847,-0.4272292,100021.7430602,0.0,100021.7430602,1.0,-44300.0,0.04822,0.0,0.04771,close_trailing_long
2,58,ADA,0.0,-0.42280141,100021.32025879,0.0,100021.32025879,1.0,43723.0,0.04835,43723.0,0.04835,entry_initial_normal_long
3,292,ADA,81.32478000000002,-0.43906636600000004,100102.205972424,0.0,100102.205972424,1.0,-43723.0,0.05021,0.0,0.04835,close_trailing_long
4,293,ADA,0.0,-0.423144442,100101.782827982,0.0,100101.782827982,1.0,42037.0,0.05033,42037.0,0.05033,entry_initial_normal_long
5,340,ADA,13.872209999999873,-0.425918884,100115.22911909799,0.0,100115.22911909799,1.0,-42037.0,0.05066,0.0,0.05033,close_trailing_long
6,341,ADA,0.0,-0.423195888,100114.80592320999,0.0,100114.80592320999,1.0,41604.0,0.05086,41604.0,0.05086,entry_initial_normal_long
7,623,ADA,21.634079999999983,-0.427522704,100136.01248050599,0.0,100136.01248050599,1.0,-41604.0,0.05138,0.0,0.05086,close_trailing_long
8,624,ADA,0.0,-0.4232888,100135.58919170599,0.0,100135.58919170599,1.0,41096.0,0.0515,41096.0,0.0515,entry_initial_normal_long
9,3785,ADA,0.0,-0.436870784,100135.15232092199,0.0,100135.15232092199,1.0,45206.0,0.04832,86302.0,0.049834278695742855,entry_trailing_normal_long
10,4413,ADA,0.0,-0.9103978800000001,100134.24192304199,0.0,100134.24192304199,1.0,94932.0,0.04795,181234.0,0.048847276559585956,entry_trailing_normal_long
11,4433,ADA,0.0,-2.9114365,100131.33048654199,0.0,100131.33048654199,1.0,306467.0,0.0475,487701.0,0.04800065987151965,entry_grid_normal_long
12,4635,ADA,0.0,-7.68622264,100123.644263902,0.0,100123.644263902,1.0,824702.0,0.0466,1312403.0,0.04712049806347593,entry_grid_normal_long
13,5120,ADA,1390.4935200000004,-12.646315308,101501.491468594,0.0,101501.491468594,1.0,-1312403.0,0.04818,0.0,0.04712049806347593,close_trailing_long
14,5121,ADA,0.0,-0.42905783000000003,101501.062410764,0.0,101501.062410764,1.0,44315.0,0.04841,44315.0,0.04841,entry_initial_normal_long
15,5171,ADA,36.338300000000054,-0.43632549000000004,101536.964385274,0.0,101536.964385274,1.0,-44315.0,0.04923,0.0,0.04841,close_trailing_long
16,5172,ADA,0.0,-0.42920303400000004,101536.53518224,0.0,101536.53518224,1.0,42809.0,0.05013,42809.0,0.05013,entry_initial_normal_long
17,7870,ADA,27.397760000000073,-0.43468258600000004,101563.49825965399,0.0,101563.49825965399,1.0,-42809.0,0.05077,0.0,0.05013,close_trailing_long
18,7871,ADA,0.0,-0.42932127400000003,101563.06893837999,0.0,101563.06893837999,1.0,42281.0,0.05077,42281.0,0.05077,entry_initial_normal_long
19,8647,ADA,0.0,-0.4557882000000001,101562.61315018,0.0,101562.61315018,1.0,46509.0,0.049,88790.0,0.0498428580921275,entry_trailing_normal_long
20,8810,ADA,23.719529999999708,-0.8898533800000001,101585.44282679999,0.0,101585.44282679999,1.0,-88790.0,0.05011,0.0,0.0498428580921275,close_trailing_long
21,8811,ADA,0.0,-0.42941033200000006,101585.01341646799,0.0,101585.01341646799,1.0,42787.0,0.05018,42787.0,0.05018,entry_initial_normal_long
22,9733,ADA,16.25905999999993,-0.432662144,101600.83981432399,0.0,101600.83981432399,1.0,-42787.0,0.05056,0.0,0.05018,close_trailing_long
23,9736,ADA,0.0,-0.4294735840000001,101600.41034074,0.0,101600.41034074,1.0,42296.0,0.05077,42296.0,0.05077,entry_initial_normal_long
24,9791,ADA,13.957679999999872,-0.43226512000000006,101613.93575562,0.0,101613.93575562,1.0,-42296.0,0.0511,0.0,0.05077,close_trailing_long
25,9792,ADA,0.0,-0.4295332680000001,101613.50622235199,0.0,101613.50622235199,1.0,41963.0,0.05118,41963.0,0.05118,entry_initial_normal_long
26,10121,ADA,67.98005999999985,-0.44312928,101681.043153072,0.0,101681.043153072,1.0,-41963.0,0.0528,0.0,0.05118,close_trailing_long
27,10125,ADA,0.0,-0.42981732000000006,101680.613335752,0.0,101680.613335752,1.0,40230.0,0.05342,40230.0,0.05342,entry_initial_normal_long
28,12983,ADA,0.0,-0.39464825400000003,101680.218687498,0.0,101680.218687498,1.0,44253.0,0.04459,84483.0,0.04879476190476191,entry_trailing_normal_long
29,12985,ADA,0.0,-0.82336866,101679.395318838,0.0,101679.395318838,1.0,92931.0,0.0443,177414.0,0.04644036643105956,entry_trailing_normal_long
30,12991,ADA,10.579829999999188,-1.6499502000000001,101688.32519863799,0.0,101688.32519863799,1.0,-177414.0,0.0465,0.0,0.04644036643105956,close_trailing_long
31,12992,ADA,0.0,-0.42984864,101687.895349998,0.0,101687.895349998,1.0,46280.0,0.04644,46280.0,0.04644,entry_initial_normal_long
32,12997,ADA,26.84239999999987,-0.43521712,101714.30253287799,0.0,101714.30253287799,1.0,-46280.0,0.04702,0.0,0.04644,close_trailing_long
33,12998,ADA,0.0,-0.429958984,101713.872573894,0.0,101713.872573894,1.0,45682.0,0.04706,45682.0,0.04706,entry_initial_normal_long
34,13001,ADA,6.395480000000056,-0.43123808,101719.836815814,0.0,101719.836815814,1.0,-45682.0,0.0472,0.0,0.04706,close_trailing_long
35,13003,ADA,0.0,-0.429981408,101719.40683440599,0.0,101719.40683440599,1.0,45328.0,0.04743,45328.0,0.04743,entry_initial_normal_long
36,13016,ADA,29.4631999999999,-0.43587404799999996,101748.434160358,0.0,101748.434160358,1.0,-45328.0,0.04808,0.0,0.04743,close_trailing_long
37,13017,ADA,0.0,-0.43009812000000003,101748.00406223799,0.0,101748.00406223799,1.0,45369.0,0.0474,45369.0,0.0474,entry_initial_normal_long
38,13021,ADA,9.07380000000026,-0.43191288000000005,101756.64594935799,0.0,101756.64594935799,1.0,-45369.0,0.0476,0.0,0.0474,close_trailing_long
39,13022,ADA,0.0,-0.43013434800000006,101756.21581500999,0.0,101756.21581500999,1.0,44787.0,0.04802,44787.0,0.04802,entry_initial_normal_long
40,13153,ADA,0.0,-0.451966284,101755.76384872598,0.0,101755.76384872598,1.0,49266.0,0.04587,94053.0,0.046893806258173576,entry_trailing_normal_long
41,13416,ADA,68.3007000000009,-0.895760772,101823.16878795398,0.0,101823.16878795398,1.0,-94053.0,0.04762,0.0,0.046893806258173576,close_trailing_long
42,13420,ADA,0.0,-0.43041490800000004,101822.73837304598,0.0,101822.73837304598,1.0,44891.0,0.04794,44891.0,0.04794,entry_initial_normal_long
43,13449,ADA,17.507489999999756,-0.43391640600000003,101839.81194663998,0.0,101839.81194663998,1.0,-44891.0,0.04833,0.0,0.04794,close_trailing_long
