,balance,equity,balance_btc,equity_btc
0,100007.49060224001,100000.0,0.0,0.0
60,100007.49060224001,100000.0,0.0,0.0
120,100007.49060224001,100000.0,0.0,0.0
180,100007.49060224001,100000.0,0.0,0.0
240,100007.49060224001,100000.0,0.0,0.0
300,100007.49060224001,100000.0,0.0,0.0
360,100007.49060224001,100000.0,0.0,0.0
420,100007.49060224001,100000.0,0.0,0.0
480,100007.49060224001,100000.0,0.0,0.0
540,100007.49060224001,100000.0,0.0,0.0
600,100007.49060224001,100000.0,0.0,0.0
660,100007.49060224001,100000.0,0.0,0.0
720,100014.21776505202,100007.49060224001,0.0,0.0
780,100021.51749709401,100029.29388505201,0.0,15.076119999999921
840,100021.22218820601,100007.95436916602,0.0,-13.415150000000049
900,100028.49448316601,100037.63893820602,0.0,16.416749999999983
960,100028.49448316601,99980.29981316601,0.0,-48.19466999999997
1020,100028.49448316601,99986.45340316602,0.0,-42.041079999999965
1080,100028.49448316601,100013.02703316601,0.0,-15.467449999999992
1140,100028.49448316601,99991.08532316601,0.0,-37.40915999999996
1200,100028.49448316601,99980.33803316603,0.0,-48.15645000000005
1260,100035.905710766,99987.23108316601,0.0,-41.26340000000003
1320,100035.905710766,100029.00316076602,0.0,-6.90255000000009
1380,100043.353395068,100018.89111076601,0.0,-17.01460000000003
1440,100043.353395068,100018.13901506798,0.0,-25.214380000000116
1500,100043.353395068,100028.99614506801,0.0,-14.357250000000064
1560,100043.353395068,100013.749045068,0.0,-29.604350000000117
1620,100043.353395068,100020.66618506798,0.0,-22.6872100000001
1680,100043.353395068,100024.796055068,0.0,-18.55734000000003
1740,100043.353395068,100017.598425068,0.0,-25.75497000000006
1800,100043.353395068,100019.12262506799,0.0,-24.230769999999993
1860,100043.20541414,100016.982775068,0.0,-26.370620000000088
1920,100043.20541414,100003.48946413999,0.0,-39.715950000000035
1980,100043.20541414,100004.35438414,0.0,-38.851030000000094
2040,100043.20541414,100028.93605414,0.0,-14.26935999999997
2100,100050.659592476,100044.19562413999,0.0,0.9902099999999869
2160,100058.328706864,100050.960702476,0.0,0.3011099999999196
2220,100065.795545668,100056.974886864,0.0,-1.353820000000094
2280,100065.795545668,100067.844505668,0.0,2.0489599999999437
2340,100065.795545668,100063.06278566801,0.0,-2.7327600000000745
2400,100073.387655372,100062.293265668,0.0,-3.502280000000046
2460,100073.387655372,100072.349255372,0.0,-1.038400000000001
2520,100072.942898686,100077.022055372,0.0,3.634399999999946
2580,100080.407075926,100074.324158686,0.0,1.3812599999999478
2640,100080.407075926,100083.421765926,0.0,3.0146899999997157
2700,100087.89246544601,100093.54600544601,0.0,5.653539999999921
2760,100087.74440199802,100089.43364544601,0.0,1.541179999999942
2820,100095.20520661202,100088.651001998,0.0,0.9065999999998287
2880,100102.82998828402,100095.58984661203,0.0,0.38463999999987086
2940,100102.82998828402,100106.20478828403,0.0,3.3747999999999743
3000,100102.82998828402,100106.98358828403,0.0,4.153600000000004
3060,100102.82998828402,100104.12798828402,0.0,1.2979999999999725
3120,100102.82998828402,100101.01278828402,0.0,-1.8172000000000306
3180,100102.53382193603,100098.41678828403,0.0,-4.41320000000009
3240,100102.09010703003,100075.15076193603,0.0,-27.38306000000008
3300,100102.09010703003,100078.72277703004,0.0,-23.367330000000187
3360,100109.60585130603,100064.41502703002,0.0,-37.67508000000012
3420,100124.51127938603,100102.56462130604,0.0,-7.04123000000003
3480,100124.21555294603,100119.04929938602,0.0,-5.46198000000007
3540,100139.09034837401,100107.45947294604,0.0,-16.75608000000011
3600,100138.79455112602,100113.74855837402,0.0,-25.3417900000001
3660,100138.79455112602,100092.35484112603,0.0,-46.43971000000013
3720,100138.47816920602,100078.57799112602,0.0,-60.21656000000015
3780,100138.47816920602,99951.50448920601,0.0,-186.9736800000003
3840,100138.47816920602,99982.13921920602,0.0,-156.33895000000035
3900,100138.47816920602,100026.08853920602,0.0,-112.38963000000027
3960,100138.47816920602,99990.12210920602,0.0,-148.35606000000053
4020,100138.47816920602,100010.51313920601,0.0,-127.96503000000051
4080,100138.47816920602,100015.01951920603,0.0,-123.45865000000012
4140,100138.47816920602,100021.07483920603,0.0,-117.4033300000003
4200,100138.47816920602,100069.68776920601,0.0,-68.79040000000035
4260,100138.47816920602,100068.60721920604,0.0,-69.8709500000003
4320,100138.47816920602,100057.26266920601,0.0,-81.21550000000039
4380,100137.210989208,100007.85418920603,0.0,-130.62398000000042
4440,100137.210989208,99867.982209208,0.0,-269.22878000000054
4500,100137.210989208,99931.306239208,0.0,-205.9047500000005
4560,100135.225264232,99888.12418920799,0.0,-249.0868000000005
4620,100133.916149948,99869.66522423198,0.0,-265.5600400000001
4680,100133.916149948,99711.561809948,0.0,-422.35433999999884
4740,100133.916149948,99727.32531994801,0.0,-406.59083
4800,100201.784039498,99895.28713994799,0.0,-238.62900999999906
4860,100201.635804396,100128.635429498,0.0,-73.1486099999993
4920,100201.635804396,99827.97819439598,0.0,-373.65760999999907
4980,100200.642584356,99874.64421439602,0.0,-326.99159000000014
5040,100412.475110728,100042.82952435601,0.0,-157.81306000000038
5100,100435.334565688,100374.753770728,0.0,-37.721339999999984
5160,100435.334565688,100426.77866568799,0.0,-8.555900000000248
5220,100435.334565688,100408.558385688,0.0,-26.77618000000012
5280,100435.334565688,100440.074545688,0.0,4.739979999999906
5340,100435.185966828,100423.33158568799,0.0,-12.002980000000262
5400,100442.69083696799,100414.390766828,0.0,-20.795200000000158
5460,100442.69083696799,100426.74833696798,0.0,-15.942500000000178
5520,100442.69083696799,100421.823936968,0.0,-20.866900000000246
5580,100442.69083696799,100433.642496968,0.0,-9.048340000000149
5640,100442.69083696799,100448.41569696799,0.0,5.72485999999971
5700,100442.69083696799,100429.702976968,0.0,-12.987860000000065
5760,100450.204672368,100433.642496968,0.0,-9.048340000000149
5820,100450.204672368,100455.437092368,0.0,5.2324199999998084
5880,100450.204672368,100450.02025236799,0.0,-0.18442000000016365
5940,100450.05607163599,100424.09867163599,0.0,-25.957400000000206
6000,100480.53981146,100440.11753163599,0.0,-9.938540000000238
6060,100480.53981146,100480.53981146,0.0,0.0
6120,100480.391166566,100480.53981146,0.0,0.0
6180,100480.391166566,100485.357916566,0.0,4.9667499999999825
6240,100480.391166566,100481.583186566,0.0,1.1920199999999568
6300,100480.242531342,100482.973876566,0.0,2.58270999999998
6360,100479.64862973,100465.37582213,0.0,-14.420779999999937
6420,100479.64862973,100400.62117973,0.0,-79.02744999999996
6480,100479.64862973,100407.64762973,0.0,-72.00100000000005
6540,100479.64862973,100421.99126973002,0.0,-57.65735999999987
6600,100479.64862973,100462.33674973,0.0,-17.311879999999995
6660,100479.64862973,100441.20949973,0.0,-38.43912999999995
6720,100479.64862973,100414.50633972998,0.0,-65.14228999999989
6780,100479.64862973,100436.28113973,0.0,-43.367489999999904
6840,100479.64862973,100432.93032972998,0.0,-46.718299999999914
6900,100479.64862973,100435.14526973,0.0,-44.50335999999985
6960,100479.64862973,100443.61237973,0.0,-36.03625
7020,100479.64862973,100462.44874973,0.0,-17.199879999999887
7080,100479.64862973,100453.04534973,0.0,-26.603279999999913
7140,100487.10193677,100442.36143973001,0.0,-37.28719
7200,100487.10193677,100459.07053677001,0.0,-28.0313999999999
7260,100487.10193677,100409.21473677,0.0,-77.88719999999988
7320,100487.10193677,100439.52340677001,0.0,-47.57852999999999
7380,100494.60486092801,100440.27273677001,0.0,-46.82919999999997
7440,100494.60486092801,100464.14592092803,0.0,-30.45893999999997
7500,100494.60486092801,100478.779610928,0.0,-15.825250000000018
7560,100494.60486092801,100487.24211092803,0.0,-7.362749999999853
7620,100494.60486092801,100500.98510092801,0.0,6.380240000000013
7680,100502.08767863401,100502.90050092802,0.0,8.29563999999988
7740,100502.08767863401,100495.56212863402,0.0,-6.525549999999946
7800,100509.69210679401,100494.206088634,0.0,-7.88158999999988
7860,100509.69210679401,100507.19421679401,0.0,-2.497890000000092
7920,100509.54339543401,100509.93813679402,0.0,0.2460300000000113
7980,100509.54339543401,100501.16173543401,0.0,-8.38165999999999
8040,100509.54339543401,100491.548735434,0.0,-17.99466000000003
8100,100509.54339543401,100491.009535434,0.0,-18.533859999999976
8160,100509.54339543401,100486.44585543401,0.0,-23.09753999999997
8220,100509.54339543401,100481.57134543401,0.0,-27.972050000000046
8280,100509.246004582,100477.97329543403,0.0,-31.57009999999991
8340,100509.246004582,100469.56737458198,0.0,-39.678630000000055
8400,100509.246004582,100445.71212458202,0.0,-63.53388000000001
8460,100509.246004582,100448.37272458202,0.0,-60.87327999999989
8520,100509.246004582,100474.03664458201,0.0,-35.209359999999975
8580,100508.77905729601,100464.79924458201,0.0,-44.4467599999999
8640,100531.12850433601,100317.228247296,0.0,-191.55081000000035
8700,100531.12850433601,100491.520714336,0.0,-39.60779000000056
8760,100569.34383726401,100463.63486433601,0.0,-67.49364000000055
8820,100569.34383726401,100550.30077726401,0.0,-19.04305999999994
8880,100569.34383726401,100528.102387264,0.0,-41.241450000000185
8940,100569.34383726401,100512.570257264,0.0,-56.77358000000001
9000,100569.04630955601,100507.716497264,0.0,-61.62733999999995
9060,100569.04630955601,100469.79555955602,0.0,-99.25075000000027
9120,100576.55889994801,100503.40086955599,0.0,-65.64544000000016
9180,100576.55889994801,100546.96322994801,0.0,-29.595670000000066
9240,100576.55889994801,100528.102389948,0.0,-48.456510000000215
9300,100576.410099792,100507.39372994803,0.0,-69.16516999999999
9360,100591.529764896,100506.770279792,0.0,-69.63981999999996
9420,100591.529764896,100561.362604896,0.0,-30.167160000000084
9480,100591.529764896,100570.090934896,0.0,-21.43883000000008
9540,100591.23214552,100552.339724896,0.0,-39.19004000000021
9600,100598.572807332,100547.657776084,0.0,-51.06384
9660,100613.64270656001,100535.172267332,0.0,-63.400540000000106
9720,100652.04327099602,100598.16520656002,0.0,-15.477500000000157
9780,100652.04327099602,100652.04327099602,0.0,0.0
9840,100652.04327099602,100652.04327099602,0.0,0.0
9900,100652.04327099602,100652.04327099602,0.0,0.0
9960,100652.04327099602,100652.04327099602,0.0,0.0
10020,100652.04327099602,100652.04327099602,0.0,0.0
10080,100652.04327099602,100652.04327099602,0.0,0.0
10140,100652.04327099602,100652.04327099602,0.0,0.0
10200,100652.04327099602,100652.04327099602,0.0,0.0
10260,100652.04327099602,100652.04327099602,0.0,0.0
10320,100652.04327099602,100652.04327099602,0.0,0.0
10380,100658.79391430401,100652.04327099602,0.0,0.0
10440,100658.49602390401,100652.57307430402,0.0,-6.220840000000148
10500,100673.693309504,100619.155883904,0.0,-39.34014000000009
10560,100681.195982384,100667.412599504,0.0,-6.280710000000039
10620,100681.195982384,100676.894662384,0.0,-4.301320000000047
10680,100688.563015792,100671.66137299199,0.0,-9.385669999999946
10740,100688.563015792,100697.596695792,0.0,9.03367999999995
10800,100695.924035312,100687.93545579199,0.0,-0.6275599999999235
10860,100695.924035312,100677.693425312,0.0,-18.230609999999974
10920,100695.924035312,100681.59587531199,0.0,-14.328159999999986
10980,100703.566031126,100693.07456531198,0.0,-2.849470000000071
11040,100726.381722274,100699.79001112601,0.0,-3.7760199999999453
11100,100726.381722274,100726.381722274,0.0,0.0
11160,100726.381722274,100726.381722274,0.0,0.0
11220,100726.381722274,100726.381722274,0.0,0.0
11280,100726.381722274,100726.381722274,0.0,0.0
11340,100726.381722274,100726.381722274,0.0,0.0
11400,100726.23336177401,100726.381722274,0.0,0.0
11460,100726.08434633001,100726.64361177401,0.0,0.4102499999999509
11520,100755.77261668202,100718.10499633002,0.0,-7.979349999999976
11580,100763.29130739003,100759.42039668202,0.0,3.6477799999999676
11640,100763.29130739003,100762.22180739003,0.0,-1.0695000000000163
11700,100763.29130739003,100761.67730739003,0.0,-1.6140000000000327
11760,100763.14226291003,100761.73880739002,0.0,-1.5525000000000546
11820,100770.68419965003,100760.50396291002,0.0,-2.638300000000031
11880,100778.05161125003,100774.89242577803,0.0,-3.3082500000000437
11940,100777.90252835803,100764.50932125002,0.0,-13.542289999999905
12000,100777.90252835803,100760.64202835802,0.0,-17.260500000000015
12060,100777.90252835803,100765.45235835802,0.0,-12.45017000000016
12120,100777.75343555803,100767.85608835804,0.0,-10.0464400000001
12180,100777.75343555803,100763.26232555803,0.0,-14.491110000000003
12240,100777.75343555803,100743.83391555803,0.0,-33.919520000000105
12300,100785.28080715802,100751.73823555802,0.0,-26.01520000000013
12360,100785.28080715802,100771.47050715802,0.0,-13.810300000000058
12420,100785.28080715802,100774.67230715803,0.0,-10.608500000000012
12480,100800.40813402602,100783.65780196602,0.0,-9.233870000000032
12540,100800.40813402602,100791.28138402602,0.0,-9.126750000000039
12600,100800.10991823801,100791.85438402601,0.0,-8.55375000000008
12660,100799.96078998402,100790.87755998402,0.0,-9.083230000000006
12720,100807.47239927603,100799.02398998401,0.0,-0.936799999999937
12780,100807.17410685803,100783.11235927603,0.0,-24.36003999999998
12840,100807.02498205804,100758.64511205803,0.0,-48.37987000000021
12900,100807.02498205804,100748.76236205804,0.0,-58.26262000000017
12960,104664.04362982401,100747.81521205802,0.0,-59.20977000000011
13020,104842.97370402481,103818.61049454402,0.0,-845.2783000000018
13080,104842.64256142481,104768.083104898,0.0,-74.89059912681023
13140,104913.54477022281,104595.26142229799,0.0,-247.38113912681143
13200,104913.54477022281,104713.64340109601,0.0,-199.9013691268106
13260,104913.54477022281,104771.758901096,0.0,-141.78586912681115
13320,104913.54477022281,104862.62725109601,0.0,-50.917519126809935
13380,105148.701430994,104843.030331096,0.0,-70.51443912681086
13440,105148.701430994,105148.701430994,0.0,0.0
13500,105148.545878674,105148.701430994,0.0,0.0
13560,105187.407224148,105147.754879418,0.0,-0.16923999999994277
13620,105186.47393835602,105187.407224148,0.0,0.0
13680,105194.40180445202,105203.38024835604,0.0,16.906310000000044
13740,105210.35583642402,105205.96038445202,0.0,11.558580000000125
13800,105210.04525132402,105222.93495642401,0.0,12.57911999999999
13860,105217.80414949801,105194.043371324,0.0,-16.00188000000012
13920,105214.94133912,105165.77199949801,0.0,-52.03215000000006
13980,105367.60190631004,105059.34552912001,0.0,-155.59581000000173
14040,105391.77318953404,105376.37291631002,0.0,8.77100999999975
14100,105399.61616471404,105373.31413953405,0.0,-18.45905
14160,105431.22048922406,105404.22898471403,0.0,4.612820000000104
14220,105438.92042765205,105430.06884922406,0.0,-1.1516400000000049
14280,105438.92042765205,105438.75590765204,0.0,-0.16451999999996728
14340,105477.41073451006,105436.28810765204,0.0,-2.632319999999944
14400,105485.52857091006,105479.57366451007,0.0,2.162930000000095
14460,105485.37250111006,105489.06575091006,0.0,3.5371800000000566
14520,105493.49027621007,105488.04084111007,0.0,2.6683400000001334
14580,105492.86617042207,105496.94519621007,0.0,3.454920000000014
14640,105492.71011262207,105489.09704042207,0.0,-3.76913000000007
14700,105500.65663398207,105461.33807262206,0.0,-31.37204000000001
14760,105500.65663398207,105481.97314398208,0.0,-18.683489999999928
14820,105500.50056390207,105472.62589398207,0.0,-28.030739999999913
14880,105500.16680286206,105463.86844390207,0.0,-36.632119999999816
14940,105500.16680286206,105458.02311286208,0.0,-42.143689999999964
15000,105540.37039267806,105394.10370286206,0.0,-106.06309999999988
15060,105556.15949131006,105529.71406267806,0.0,-10.656329999999873
15120,105571.74508107806,105556.95230131006,0.0,0.7928100000001079
15180,105579.30872944806,105572.74274407806,0.0,1.1538400000000433
15240,105579.30872944806,105583.15381944805,0.0,3.845090000000069
15300,105610.67476583805,105567.88276944806,0.0,-11.425959999999957
15360,105641.46621396205,105591.12510583806,0.0,-19.54965999999988
15420,105641.46621396205,105557.23314396206,0.0,-84.23306999999988
15480,105988.04618559807,105479.79147396203,0.0,-161.67473999999996
15540,106051.42636512207,105951.83079559806,0.0,-36.21539000000003
15600,106067.10737234408,106051.42636512207,0.0,0.0
15660,106066.3235897341,106067.10737234408,0.0,0.0
15720,106082.06658933409,106083.7899597341,0.0,17.466370000000136
15780,106113.9344390301,106090.21973933409,0.0,8.153150000000075
15840,106121.79381965009,106110.9432690301,0.0,-2.991169999999907
15900,106121.79381965009,106121.79381965009,0.0,0.0
15960,106121.79381965009,106121.79381965009,0.0,0.0
16020,106121.79381965009,106121.79381965009,0.0,0.0
