,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
0,2,BNB,0.0,-0.27387651200000007,99999.726123488,0.0,99999.726123488,1.0,80.78,16.952,80.78,16.952,entry_initial_normal_long
1,2,BTC,0.0,-0.27364399200000006,99999.452479496,0.0,99999.452479496,1.0,0.158,8659.62,0.158,8659.62,entry_initial_normal_long
2,846,BTC,12.186539999999873,-0.27608130000000003,100011.362938196,0.0,100011.362938196,1.0,-0.158,8736.75,0.0,8659.62,close_trailing_long
3,847,BTC,0.0,-0.274729276,100011.08820892,0.0,100011.08820892,1.0,0.157,8749.34,0.157,8749.34,entry_initial_normal_long
4,961,BNB,10.420619999999822,-0.275960636,100021.232868284,0.0,100021.232868284,1.0,-80.78,17.081,0.0,16.952,close_trailing_long
5,962,BNB,0.0,-0.273965538,100020.958902746,0.0,100020.958902746,1.0,80.29,17.061,80.29,17.061,entry_initial_normal_long
6,3631,BTC,19.94841999999992,-0.27871895999999996,100040.628603786,0.0,100040.628603786,1.0,-0.157,8876.4,0.0,8749.34,close_trailing_long
7,3632,BNB,5.941460000000131,-0.2751538300000001,100046.29490995599,0.0,100046.29490995599,1.0,-80.29,17.135,0.0,17.061,close_trailing_long
8,3632,BTC,0.0,-0.273886844,100046.02102311199,0.0,100046.02102311199,1.0,0.154,8892.43,0.154,8892.43,entry_initial_normal_long
9,3633,BNB,0.0,-0.274020352,100045.74700275999,0.0,100045.74700275999,1.0,79.88,17.152,79.88,17.152,entry_initial_normal_long
10,4398,BTC,0.0,-0.41820729999999995,100045.32879546,0.0,100045.32879546,1.0,0.241,8676.5,0.395,8760.685367088607,entry_grid_normal_long
11,4403,BNB,0.0,-0.41828346000000005,100044.91051199999,0.0,100044.91051199999,1.0,125.01,16.73,204.89,16.894524183708334,entry_grid_normal_long
12,4654,BNB,0.0,-1.0562211,100043.85429089998,0.0,100043.85429089998,1.0,320.65,16.47,525.54,16.635507401910417,entry_grid_normal_long
13,4657,BTC,0.0,-1.05590244,100042.79838845998,0.0,100042.79838845998,1.0,0.618,8542.9,1.013,8627.821243830207,entry_grid_normal_long
14,4805,BTC,39.88067494570573,-1.04158912,100081.63747428569,0.0,100081.63747428569,1.0,-0.599,8694.4,0.414,8627.821243830207,close_grid_long
