,balance,equity,balance_btc,equity_btc
0,99999.6952407144,100000.0,0.0,0.0
60,99999.6952407144,100013.8481487144,0.0,14.152908000000018
120,99999.6952407144,100014.7059007144,0.0,15.010659999999946
180,99999.6952407144,100022.4256687144,0.0,22.730427999999854
240,99999.6952407144,100020.2812887144,0.0,20.58604799999994
300,99999.6952407144,100026.7144287144,0.0,27.019187999999865
360,99999.6952407144,100018.9946607144,0.0,19.29941999999996
420,99999.6952407144,100019.8524127144,0.0,20.157171999999886
480,100010.2342360976,100015.5636527144,0.0,15.868411999999875
540,100010.2342360976,100008.53149209761,0.0,-1.7027439999998568
600,100010.2342360976,100009.8085500976,0.0,-0.4256859999998719
660,100010.2342360976,100010.6599220976,0.0,0.4256860000000565
720,100010.2342360976,100004.2746320976,0.0,-5.959603999999868
780,100010.2342360976,99997.88934209761,0.0,-12.344893999999977
840,100010.2342360976,100003.42326009761,0.0,-6.810975999999981
900,100010.2342360976,99978.7334720976,0.0,-31.500763999999936
960,100010.2342360976,99981.2875880976,0.0,-28.946647999999964
1020,100009.9246584336,99966.8142640976,0.0,-43.41997199999985
1080,100009.9246584336,99952.8282364336,0.0,-57.09642200000006
1140,100009.9246584336,99957.2383414336,0.0,-52.686317000000244
1200,100009.9246584336,99966.94057243361,0.0,-42.984086000000104
1260,100009.9246584336,100018.0977904336,0.0,8.173131999999804
1320,100025.9953939642,100026.3002329252,0.0,0.0
1380,100025.9953939642,100016.4338639642,0.0,-9.561530000000138
1440,100025.9953939642,100020.7800139642,0.0,-5.215380000000127
1500,100025.9953939642,100011.2184839642,0.0,-14.776910000000077
1560,100025.9953939642,100027.7338539642,0.0,1.7384599999998538
1620,100025.9953939642,100016.8684789642,0.0,-9.12691500000008
1680,100025.9953939642,100011.2184839642,0.0,-14.776910000000077
1740,100025.9953939642,100009.9146389642,0.0,-16.08075500000006
1800,100025.9953939642,100027.2992389642,0.0,1.3038449999999846
1860,100025.9953939642,100012.0877139642,0.0,-13.90768000000015
1920,100025.9953939642,100024.2569339642,0.0,-1.7384600000000423
1980,100025.9953939642,100022.0838589642,0.0,-3.9115350000001423
2040,100025.9953939642,100029.9069289642,0.0,3.9115349999999536
2100,100025.9953939642,100026.8646239642,0.0,0.8692299999999269
2160,100025.9953939642,100029.0376989642,0.0,3.042305000000027
2220,100025.9953939642,100027.7338539642,0.0,1.7384599999998538
2280,100025.9953939642,100024.2569339642,0.0,-1.7384600000000423
2340,100025.9953939642,100022.0838589642,0.0,-3.9115350000001423
2400,100025.9953939642,100021.2146289642,0.0,-4.780765000000069
