,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
0,2,SOL,0.0,-0.5777319036000002,99999.4222680964,0.0,99999.4222680964,1.0,1199.46,2.4083,1199.46,2.4083,entry_initial_normal_long
1,243,SOL,-53.256024,-0.5670806988,99945.59916339761,0.0,99945.59916339761,1.0,-1199.46,2.3639,0.0,2.4083,close_trailing_long
2,244,SOL,0.0,-0.5774187138,99945.0217446838,0.0,99945.0217446838,1.0,1220.81,2.3649,1220.81,2.3649,entry_initial_normal_long
3,721,SOL,-60.55217599999983,-0.5653082786,99883.90426040521,0.0,99883.90426040521,1.0,-1220.81,2.3153,0.0,2.3649,close_trailing_long
4,722,SOL,0.0,-0.5770609460000001,99883.3271994592,0.0,99883.3271994592,1.0,1243.13,2.321,1243.13,2.321,entry_initial_normal_long
5,948,SOL,-10.193665999999983,-0.5750222128000001,99872.5585112464,0.0,99872.5585112464,1.0,-1243.13,2.3128,0.0,2.321,close_trailing_long
6,949,SOL,0.0,-0.5769945408,99871.98151670561,0.0,99871.98151670561,1.0,1248.96,2.3099,1248.96,2.3099,entry_initial_normal_long
7,1986,SOL,-54.829343999999786,-0.5660286720000001,99816.5861440336,0.0,99816.5861440336,1.0,-1248.96,2.266,0.0,2.3099,close_trailing_long
8,1987,SOL,0.0,-0.5766721572000001,99816.0094718764,0.0,99816.0094718764,1.0,1271.94,2.2669,1271.94,2.2669,entry_initial_normal_long
9,3086,SOL,-51.38637599999999,-0.5663948820000001,99764.0567009944,0.0,99764.0567009944,1.0,-1271.94,2.2265,0.0,2.2669,close_trailing_long
10,3087,SOL,0.0,-0.5763668536000001,99763.48033414081,0.0,99763.48033414081,1.0,1295.09,2.2252,1295.09,2.2252,entry_initial_normal_long
11,3884,SOL,-27.585417000000124,-0.5708497701999999,99735.32406737062,0.0,99735.32406737062,1.0,-1295.09,2.2039,0.0,2.2252,close_trailing_long
12,3885,SOL,0.0,-0.5762006724000001,99734.74786669822,0.0,99734.74786669822,1.0,1300.62,2.2151,1300.62,2.2151,entry_initial_normal_long
13,5202,SOL,-58.657962000000175,-0.56446908,99675.52543561823,0.0,99675.52543561823,1.0,-1300.62,2.17,0.0,2.2151,close_trailing_long
14,5203,SOL,0.0,-0.5758584636,99674.94957715462,0.0,99674.94957715462,1.0,1325.58,2.1721,1325.58,2.1721,entry_initial_normal_long
15,7071,SOL,21.606954000000268,-0.5801798544000001,99695.97635130023,0.0,99695.97635130023,1.0,-1325.58,2.1884,0.0,2.1721,close_trailing_long
16,7072,SOL,0.0,-0.575973862,99695.40037743823,0.0,99695.40037743823,1.0,1315.85,2.1886,1315.85,2.1886,entry_initial_normal_long
17,7403,SOL,-53.8182650000002,-0.565210209,99641.01690222922,0.0,99641.01690222922,1.0,-1315.85,2.1477,0.0,2.1886,close_trailing_long
18,7404,SOL,0.0,-0.5756560196,99640.44124620962,0.0,99640.44124620962,1.0,1346.06,2.1383,1346.06,2.1383,entry_initial_normal_long
19,9330,SOL,0.0,-0.5540642586,99639.88718195102,0.0,99639.88718195102,1.0,1482.01,1.8693,2828.07,1.9973343626572184,entry_trailing_normal_long
20,11001,SOL,118.39895300000066,-1.1534000688000003,99757.13273488222,0.0,99757.13273488222,1.0,-2828.07,2.0392,0.0,1.9973343626572184,close_trailing_long
