,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
0,2,BNB,0.0,-0.320121568,99999.679878432,0.0,99999.679878432,1.0,94.42,16.952,94.42,16.952,entry_initial_normal_long
1,2,BTC,0.0,-0.32040594,99999.359472492,0.0,99999.359472492,1.0,0.185,8659.62,0.185,8659.62,entry_initial_normal_long
2,846,BTC,14.269049999999853,-0.32325975,100013.305262742,0.0,100013.305262742,1.0,-0.185,8736.75,0.0,8659.62,close_trailing_long
3,847,BTC,0.0,-0.32022584400000004,100012.985036898,0.0,100012.985036898,1.0,0.183,8749.34,0.183,8749.34,entry_initial_normal_long
4,961,BNB,12.18017999999979,-0.322557604,100024.842659294,0.0,100024.842659294,1.0,-94.42,17.081,0.0,16.952,close_trailing_long
5,962,BNB,0.0,-0.32020084800000004,100024.522458446,0.0,100024.522458446,1.0,93.84,17.061,93.84,17.061,entry_initial_normal_long
6,3631,BTC,23.251979999999907,-0.32487624,100047.44956220599,0.0,100047.44956220599,1.0,-0.183,8876.4,0.0,8749.34,close_trailing_long
7,3632,BNB,6.944160000000152,-0.32158968000000004,100054.072132526,0.0,100054.072132526,1.0,-93.84,17.135,0.0,17.061,close_trailing_long
8,3632,BTC,0.0,-0.32012748,100053.752005046,0.0,100053.752005046,1.0,0.18,8892.43,0.18,8892.43,entry_initial_normal_long
9,3633,BNB,0.0,-0.32029644800000007,100053.431708598,0.0,100053.431708598,1.0,93.37,17.152,93.37,17.152,entry_initial_normal_long
10,4398,BTC,0.0,-0.4893546,100052.942353998,0.0,100052.942353998,1.0,0.282,8676.5,0.462,8760.62857142857,entry_grid_normal_long
11,4403,BNB,0.0,-0.4889175200000001,100052.45343647801,0.0,100052.45343647801,1.0,146.12,16.73,239.49,16.894525199382024,entry_grid_normal_long
12,4654,BNB,0.0,-1.2345912,100051.21884527801,0.0,100051.21884527801,1.0,374.8,16.47,614.29,16.63550739878559,entry_grid_normal_long
13,4657,BTC,0.0,-1.23528888,100049.98355639802,0.0,100049.98355639802,1.0,0.723,8542.8,1.185,8627.725569620252,entry_grid_normal_long
14,4805,BTC,49.26507848101304,-1.2867563999999998,100097.96187847902,0.0,100097.96187847902,1.0,-0.74,8694.3,0.445,8627.725569620252,close_grid_long
15,4806,BTC,14.471314810126737,-0.366984282,100112.06620900714,0.0,100112.06620900714,1.0,-0.211,8696.31,0.234,8627.725569620252,close_grid_long
16,5121,BNB,70.3520026052838,-1.6340028400000002,100180.78420877243,0.0,100180.78420877243,1.0,-486.89,16.78,127.4,16.63550739878559,close_grid_long
17,6371,BTC,36.68053670886095,-0.411113664,100217.05363181728,0.0,100217.05363181728,1.0,-0.234,8784.48,0.0,8627.725569620252,close_trailing_long
