,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
0,2,SOL,0.0,-1.0579999062,99998.9420000938,0.0,99998.9420000938,1.0,2196.57,2.4083,2196.57,2.4083,entry_initial_normal_long
1,243,SOL,-97.52770799999999,-1.0384943646000002,99900.3757977292,0.0,99900.3757977292,1.0,-2196.57,2.3639,0.0,2.4083,close_trailing_long
2,244,SOL,0.0,-1.0569447570000001,99899.3188529722,0.0,99899.3188529722,1.0,2234.65,2.3649,2234.65,2.3649,entry_initial_normal_long
3,721,SOL,-110.8386399999997,-1.034777029,99787.4454359432,0.0,99787.4454359432,1.0,-2234.65,2.3153,0.0,2.3649,close_trailing_long
4,722,SOL,0.0,-1.0557486280000001,99786.3896873152,0.0,99786.3896873152,1.0,2274.34,2.321,2274.34,2.321,entry_initial_normal_long
5,948,SOL,-18.649587999999966,-1.0520187104000003,99766.6880806048,0.0,99766.6880806048,1.0,-2274.34,2.3128,0.0,2.321,close_trailing_long
6,949,SOL,0.0,-1.0555319040000002,99765.6325487008,0.0,99765.6325487008,1.0,2284.8,2.3099,2284.8,2.3099,entry_initial_normal_long
7,1986,SOL,-100.30271999999961,-1.03547136,99664.2943573408,0.0,99664.2943573408,1.0,-2284.8,2.266,0.0,2.3099,close_trailing_long
8,1987,SOL,0.0,-1.0544485350000001,99663.2399088058,0.0,99663.2399088058,1.0,2325.75,2.2669,2325.75,2.2669,entry_initial_normal_long
9,3086,SOL,-93.96029999999998,-1.0356564750000001,99568.2439523308,0.0,99568.2439523308,1.0,-2325.75,2.2265,0.0,2.2669,close_trailing_long
10,3087,SOL,0.0,-1.053431932,99567.1905203988,0.0,99567.1905203988,1.0,2367.05,2.2252,2367.05,2.2252,entry_initial_normal_long
11,3884,SOL,-50.41816500000023,-1.043348299,99515.7290070998,0.0,99515.7290070998,1.0,-2367.05,2.2039,0.0,2.2252,close_trailing_long
