,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
0,2,ADA,0.0,-0.5001343880000001,99999.499865612,0.0,99999.499865612,1.0,52414.0,0.04771,52414.0,0.04771,entry_initial_normal_long
1,57,ADA,26.73113999999982,-0.505480616,100025.725524996,0.0,100025.725524996,1.0,-52414.0,0.04822,0.0,0.04771,close_trailing_long
2,58,ADA,0.0,-0.50025811,100025.225266886,0.0,100025.225266886,1.0,51733.0,0.04835,51733.0,0.04835,entry_initial_normal_long
3,292,ADA,96.22338000000003,-0.519502786,100120.9291441,0.0,100120.9291441,1.0,-51733.0,0.05021,0.0,0.04835,close_trailing_long
4,293,ADA,0.0,-0.50073317,100120.42841092999,0.0,100120.42841092999,1.0,49745.0,0.05033,49745.0,0.05033,entry_initial_normal_long
5,340,ADA,16.41584999999985,-0.50401634,100136.34024458998,0.0,100136.34024458998,1.0,-49745.0,0.05066,0.0,0.05033,close_trailing_long
6,341,ADA,0.0,-0.5008184200000001,100135.83942616999,0.0,100135.83942616999,1.0,49235.0,0.05086,49235.0,0.05086,entry_initial_normal_long
7,626,ADA,23.140449999999912,-0.5054465100000001,100158.47442965998,0.0,100158.47442965998,1.0,-49235.0,0.05133,0.0,0.05086,close_trailing_long
8,628,ADA,0.0,-0.50092398,100157.97350567998,0.0,100157.97350567998,1.0,48823.0,0.0513,48823.0,0.0513,entry_initial_normal_long
9,707,ADA,5.8587600000001,-0.502095732,100163.33016994798,0.0,100163.33016994798,1.0,-48823.0,0.05142,0.0,0.0513,close_trailing_long
10,708,ADA,0.0,-0.50095098,100162.82921896798,0.0,100162.82921896798,1.0,48570.0,0.05157,48570.0,0.05157,entry_initial_normal_long
11,3785,ADA,0.0,-0.51866688,100162.31055208798,0.0,100162.31055208798,1.0,53670.0,0.04832,102240.0,0.049863940727699535,entry_trailing_normal_long
12,4413,ADA,0.0,-1.08343025,100161.22712183798,0.0,100161.22712183798,1.0,112975.0,0.04795,215215.0,0.04885923634505031,entry_trailing_normal_long
13,4433,ADA,0.0,-3.475727,100157.75139483798,0.0,100157.75139483798,1.0,365866.0,0.0475,581081.0,0.048003420435360995,entry_grid_normal_long
14,4635,ADA,0.0,-9.20665016,100148.54474467797,0.0,100148.54474467797,1.0,987838.0,0.0466,1568919.0,0.047119785247039525,entry_grid_normal_long
15,5120,ADA,1663.3910699999963,-15.118103484,101796.81771119397,0.0,101796.81771119397,1.0,-1568919.0,0.04818,0.0,0.047119785247039525,close_trailing_long
16,5121,ADA,0.0,-0.509118288,101796.30859290597,0.0,101796.30859290597,1.0,52584.0,0.04841,52584.0,0.04841,entry_initial_normal_long
17,5171,ADA,43.11888000000007,-0.517742064,101838.90973084197,0.0,101838.90973084197,1.0,-52584.0,0.04923,0.0,0.04841,close_trailing_long
18,5172,ADA,0.0,-0.509330826,101838.40040001598,0.0,101838.40040001598,1.0,50801.0,0.05013,50801.0,0.05013,entry_initial_normal_long
19,7877,ADA,25.908509999999826,-0.5145125279999999,101863.79439748797,0.0,101863.79439748797,1.0,-50801.0,0.05064,0.0,0.05013,close_trailing_long
20,7878,ADA,0.0,-0.5094566420000001,101863.28494084597,0.0,101863.28494084597,1.0,50173.0,0.05077,50173.0,0.05077,entry_initial_normal_long
21,8647,ADA,0.0,-0.5433218,101862.74161904598,0.0,101862.74161904598,1.0,55441.0,0.049,105614.0,0.049840856420550306,entry_trailing_normal_long
22,8816,ADA,16.807790000000303,-1.0561400000000003,101878.49326904598,0.0,101878.49326904598,1.0,-105614.0,0.05,0.0,0.049840856420550306,close_trailing_long
23,8819,ADA,0.0,-0.50952902,101877.98374002599,0.0,101877.98374002599,1.0,50902.0,0.05005,50902.0,0.05005,entry_initial_normal_long
24,9733,ADA,25.960020000000178,-0.5147210240000001,101903.42903900199,0.0,101903.42903900199,1.0,-50902.0,0.05056,0.0,0.05005,close_trailing_long
25,9736,ADA,0.0,-0.509649568,101902.91938943398,0.0,101902.91938943398,1.0,50192.0,0.05077,50192.0,0.05077,entry_initial_normal_long
26,9791,ADA,16.563359999999847,-0.51296224,101918.96978719399,0.0,101918.96978719399,1.0,-50192.0,0.0511,0.0,0.05077,close_trailing_long
27,9792,ADA,0.0,-0.5097323280000001,101918.46005486598,0.0,101918.46005486598,1.0,49798.0,0.05118,49798.0,0.05118,entry_initial_normal_long
28,10121,ADA,80.67275999999983,-0.52586688,101998.60694798599,0.0,101998.60694798599,1.0,-49798.0,0.0528,0.0,0.05118,close_trailing_long
29,10125,ADA,0.0,-0.5101289480000001,101998.096819038,0.0,101998.096819038,1.0,47747.0,0.05342,47747.0,0.05342,entry_initial_normal_long
30,12983,ADA,0.0,-0.47051367999999993,101997.62630535799,0.0,101997.62630535799,1.0,52760.0,0.04459,100507.0,0.048784792502014784,entry_trailing_normal_long
31,12985,ADA,0.0,-0.9839916,101996.64231375798,0.0,101996.64231375798,1.0,111060.0,0.0443,211567.0,0.04643054512282161,entry_trailing_normal_long
32,12991,ADA,14.694360000000225,-1.9675731,102009.36910065799,0.0,102009.36910065799,1.0,-211567.0,0.0465,0.0,0.04643054512282161,close_trailing_long
33,12992,ADA,0.0,-0.510180552,102008.858920106,0.0,102008.858920106,1.0,54929.0,0.04644,54929.0,0.04644,entry_initial_normal_long
34,12997,ADA,31.858819999999845,-0.516552316,102040.20118779,0.0,102040.20118779,1.0,-54929.0,0.04702,0.0,0.04644,close_trailing_long
35,12998,ADA,0.0,-0.510337464,102039.69085032599,0.0,102039.69085032599,1.0,54222.0,0.04706,54222.0,0.04706,entry_initial_normal_long
36,13005,ADA,11.928840000000266,-0.512723232,102051.10696709399,0.0,102051.10696709399,1.0,-54222.0,0.04728,0.0,0.04706,close_trailing_long
37,13006,ADA,0.0,-0.5103911600000001,102050.59657593399,0.0,102050.59657593399,1.0,53590.0,0.04762,53590.0,0.04762,entry_initial_normal_long
38,13016,ADA,24.65139999999974,-0.51532144,102074.73265449399,0.0,102074.73265449399,1.0,-53590.0,0.04808,0.0,0.04762,close_trailing_long
39,13017,ADA,0.0,-0.51050748,102074.22214701399,0.0,102074.22214701399,1.0,53851.0,0.0474,53851.0,0.0474,entry_initial_normal_long
40,13021,ADA,10.770200000000308,-0.5126615200000001,102084.47968549399,0.0,102084.47968549399,1.0,-53851.0,0.0476,0.0,0.0474,close_trailing_long
41,13022,ADA,0.0,-0.510558244,102083.96912724999,0.0,102083.96912724999,1.0,53161.0,0.04802,53161.0,0.04802,entry_initial_normal_long
42,13153,ADA,0.0,-0.5389082820000001,102083.43021896799,0.0,102083.43021896799,1.0,58743.0,0.04587,111904.0,0.04689137680511867,entry_trailing_normal_long
43,13416,ADA,81.53585000000047,-1.0657736960000002,102163.90029527199,0.0,102163.90029527199,1.0,-111904.0,0.04762,0.0,0.04689137680511867,close_trailing_long
44,13420,ADA,0.0,-0.5109541080000001,102163.38934116399,0.0,102163.38934116399,1.0,53291.0,0.04794,53291.0,0.04794,entry_initial_normal_long
45,13449,ADA,20.78348999999971,-0.515110806,102183.65772035798,0.0,102183.65772035798,1.0,-53291.0,0.04833,0.0,0.04794,close_trailing_long
46,13450,ADA,0.0,-0.51105307,102183.14666728798,0.0,102183.14666728798,1.0,52915.0,0.04829,52915.0,0.04829,entry_initial_normal_long
47,13909,ADA,0.0,-0.5429617059999999,102182.60370558198,0.0,102182.60370558198,1.0,58471.0,0.04643,111386.0,0.04731361104627152,entry_trailing_normal_long
48,13962,ADA,0.0,-1.104291704,102181.49941387797,0.0,102181.49941387797,1.0,123082.0,0.04486,234468.0,0.04602560861183615,entry_trailing_normal_long
49,13975,ADA,0.0,-3.57142016,102177.92799371797,0.0,102177.92799371797,1.0,398596.0,0.0448,633064.0,0.04525392882868083,entry_grid_normal_long
50,13992,ADA,92.47240000000014,-5.748221120000001,102264.65217259797,0.0,102264.65217259797,1.0,-633064.0,0.0454,0.0,0.04525392882868083,close_trailing_long
51,13994,ADA,0.0,-0.511459452,102264.14071314597,0.0,102264.14071314597,1.0,56118.0,0.04557,56118.0,0.04557,entry_initial_normal_long
52,14045,ADA,7.856520000000069,-0.513030756,102271.48420238997,0.0,102271.48420238997,1.0,-56118.0,0.04571,0.0,0.04557,close_trailing_long
53,14046,ADA,0.0,-0.5114952,102270.97270718997,0.0,102270.97270718997,1.0,56085.0,0.0456,56085.0,0.0456,entry_initial_normal_long
54,14065,ADA,17.386349999999876,-0.51497247,102287.84408471997,0.0,102287.84408471997,1.0,-56085.0,0.04591,0.0,0.0456,close_trailing_long
55,14066,ADA,0.0,-0.51157348,102287.33251123996,0.0,102287.33251123996,1.0,55630.0,0.04598,55630.0,0.04598,entry_initial_normal_long
56,14164,ADA,91.23320000000014,-0.5298201200000001,102378.03589111996,0.0,102378.03589111996,1.0,-55630.0,0.04762,0.0,0.04598,close_trailing_long
57,14165,ADA,0.0,-0.5120215,102377.52386961995,0.0,102377.52386961995,1.0,53897.0,0.0475,53897.0,0.0475,entry_initial_normal_long
58,14357,ADA,11.85733999999989,-0.514392968,102388.86681665195,0.0,102388.86681665195,1.0,-53897.0,0.04772,0.0,0.0475,close_trailing_long
59,14360,ADA,0.0,-0.512075292,102388.35474135994,0.0,102388.35474135994,1.0,53598.0,0.04777,53598.0,0.04777,entry_initial_normal_long
60,14476,ADA,6.967739999999902,-0.51346884,102394.80901251994,0.0,102394.80901251994,1.0,-53598.0,0.0479,0.0,0.04777,close_trailing_long
61,14477,ADA,0.0,-0.512106244,102394.29690627594,0.0,102394.29690627594,1.0,53534.0,0.04783,53534.0,0.04783,entry_initial_normal_long
62,15152,ADA,89.40178000000026,-0.5299866,102483.16869967594,0.0,102483.16869967594,1.0,-53534.0,0.0495,0.0,0.04783,close_trailing_long
63,15153,ADA,0.0,-0.512554368,102482.65614530793,0.0,102482.65614530793,1.0,51836.0,0.04944,51836.0,0.04944,entry_initial_normal_long
64,15400,ADA,0.0,-0.529028844,102482.12711646393,0.0,102482.12711646393,1.0,57279.0,0.04618,109115.0,0.047728690464189164,entry_trailing_normal_long
