,balance,equity,balance_btc,equity_btc
0,100025.225266886,100000.0,0.0,0.0
60,100025.225266886,100032.467886886,0.0,7.242620000000064
120,100025.225266886,100019.017306886,0.0,-6.207959999999747
180,100025.225266886,100031.950556886,0.0,6.725290000000264
240,100120.42841092999,100032.98521688601,0.0,7.759950000000222
300,100135.83942616999,100129.38251093,0.0,8.95409999999998
360,100135.83942616999,100129.93122616998,0.0,-5.908200000000101
420,100135.83942616999,100140.76292616999,0.0,4.923499999999799
480,100135.83942616999,100149.13287616998,0.0,13.293449999999972
540,100135.83942616999,100172.27332616999,0.0,36.43389999999988
600,100157.97350567998,100180.64327616998,0.0,44.80384999999971
660,100162.82921896798,100162.36757567998,0.0,4.39406999999999
720,100162.82921896798,100130.28731896798,0.0,-32.541899999999856
780,100162.82921896798,100134.65861896798,0.0,-28.17059999999986
840,100162.82921896798,100097.74541896798,0.0,-65.08380000000004
900,100162.82921896798,100123.00181896798,0.0,-39.82739999999973
960,100162.82921896798,100100.17391896798,0.0,-62.655299999999976
1020,100162.82921896798,100093.37411896797,0.0,-69.45510000000003
1080,100162.82921896798,100126.88741896798,0.0,-35.94179999999989
1140,100162.82921896798,100123.00181896798,0.0,-39.82739999999973
1200,100162.82921896798,100114.25921896797,0.0,-48.57000000000004
1260,100162.82921896798,100127.37311896798,0.0,-35.456099999999736
1320,100162.82921896798,100137.08711896797,0.0,-25.742099999999795
1380,100162.82921896798,100124.94461896797,0.0,-37.88459999999981
1440,100162.82921896798,100134.65861896798,0.0,-28.17059999999986
1500,100162.82921896798,100125.43031896798,0.0,-37.39889999999999
1560,100162.82921896798,100086.08861896797,0.0,-76.7405999999999
1620,100162.82921896798,100097.74541896798,0.0,-65.08380000000004
1680,100162.82921896798,100100.65961896798,0.0,-62.169599999999825
1740,100162.82921896798,100102.11671896798,0.0,-60.712500000000055
1800,100162.82921896798,100098.23111896797,0.0,-64.59809999999989
1860,100162.82921896798,100097.74541896798,0.0,-65.08380000000004
1920,100162.82921896798,100070.06051896798,0.0,-92.76869999999975
1980,100162.82921896798,100068.60341896798,0.0,-94.22579999999986
2040,100162.82921896798,100089.48851896798,0.0,-73.34069999999987
