,balance,equity,balance_btc,equity_btc
0,100012.81834018999,100000.0,0.0,0.0
60,100012.81834018999,100000.0,0.0,0.0
120,100012.81834018999,100000.0,0.0,0.0
180,100012.81834018999,100000.0,0.0,0.0
240,100012.81834018999,100000.0,0.0,0.0
300,100012.81834018999,100000.0,0.0,0.0
360,100012.81834018999,100000.0,0.0,0.0
420,100012.81834018999,100000.0,0.0,0.0
480,100012.81834018999,100000.0,0.0,0.0
540,100012.81834018999,100000.0,0.0,0.0
600,100012.81834018999,100000.0,0.0,0.0
660,100012.81834018999,100000.0,0.0,0.0
720,100012.81834018999,100024.29947618999,0.0,11.481135999999967
780,100026.65741449599,100013.53591118999,0.0,0.717570999999784
840,100026.14787163599,100026.65741449599,0.0,0.0
900,100026.14787163599,99994.57056763598,0.0,-31.577304000000144
960,100026.14787163599,99998.87656363599,0.0,-27.271308000000197
1020,100026.14787163599,99974.47591963598,0.0,-51.67195200000001
1080,100026.14787163599,99931.41595963598,0.0,-94.73191200000012
1140,100026.14787163599,99935.00428963598,0.0,-91.14358200000026
1200,100026.14787163599,99942.89861563599,0.0,-83.24925600000016
1260,100026.14787163599,99984.52324363598,0.0,-41.624628000000236
1320,100026.14787163599,99990.98223763598,0.0,-35.165634
1380,100026.14787163599,99979.49958163599,0.0,-46.64829000000028
1440,100026.14787163599,99986.67624163599,0.0,-39.47163000000026
1500,100026.14787163599,99970.88758963598,0.0,-55.260282000000174
1560,100026.14787163599,99998.15889763598,0.0,-27.98897400000029
1620,100026.14787163599,99980.21724763598,0.0,-45.93062400000018
1680,100026.14787163599,99970.88758963598,0.0,-55.260282000000174
1740,100026.14787163599,99968.73459163599,0.0,-57.41328000000015
1800,100026.14787163599,99997.44123163598,0.0,-28.706640000000075
1860,100026.14787163599,99972.32292163599,0.0,-53.8249500000003
1920,100026.14787163599,99992.41756963599,0.0,-33.73030200000012
1980,100026.14787163599,99988.82923963599,0.0,-37.318632000000285
2040,100026.14787163599,100001.74722763599,0.0,-24.400644000000128
2100,100026.14787163599,99996.72356563598,0.0,-29.424306000000172
2160,100026.14787163599,100000.31189563598,0.0,-25.835976000000006
2220,100026.14787163599,99998.15889763598,0.0,-27.98897400000029
2280,100026.14787163599,99992.41756963599,0.0,-33.73030200000012
2340,100026.14787163599,99988.82923963599,0.0,-37.318632000000285
2400,100026.14787163599,99987.39390763598,0.0,-38.75396400000017
2460,100026.14787163599,99967.29925963598,0.0,-58.84861200000003
2520,100026.14787163599,99968.01692563598,0.0,-58.13094600000024
2580,100026.14787163599,99988.11157363598,0.0,-38.036298000000066
2640,100026.14787163599,99974.47591963598,0.0,-51.67195200000001
2700,100026.14787163599,99993.13523563599,0.0,-33.01263600000002
2760,100026.14787163599,99985.24090963599,0.0,-40.906962000000135
2820,100026.14787163599,99985.95857563599,0.0,-40.18929600000004
