,balance,equity,balance_btc,equity_btc
0,100005.94120332,100000.0,0.0,0.0
60,100005.94120332,100000.0,0.0,0.0
120,100005.94120332,100000.0,0.0,0.0
180,100005.94120332,100000.0,0.0,0.0
240,100005.94120332,100000.0,0.0,0.0
300,100005.94120332,100000.0,0.0,0.0
360,100005.94120332,100000.0,0.0,0.0
420,100005.94120332,100000.0,0.0,0.0
480,100005.94120332,100000.0,0.0,0.0
540,100005.94120332,100000.0,0.0,0.0
600,100005.94120332,100000.0,0.0,0.0
660,100005.94120332,100000.0,0.0,0.0
720,100011.25222635598,100005.94120332,0.0,0.0
780,100017.04033070798,100023.71495635598,0.0,12.462729999999894
840,100016.80550428799,100006.80785620798,0.0,-10.11515000000011
900,100022.58594938798,100030.43352428798,0.0,13.628020000000006
960,100022.58594938798,99984.90428938797,0.0,-37.68166000000002
1020,100022.58594938798,99989.79256938798,0.0,-32.79338000000002
1080,100022.58594938798,100010.88487938797,0.0,-11.70107000000004
1140,100022.58594938798,99993.475899388,0.0,-29.110050000000015
1200,100022.58594938798,99984.949399388,0.0,-37.63655000000009
1260,100028.48389640798,99990.41698938797,0.0,-32.16896000000007
1320,100028.48389640798,100023.532686408,0.0,-4.951210000000144
1380,100034.38929786398,100015.51285640798,0.0,-12.971040000000098
1440,100034.38929786398,100014.86020786397,0.0,-19.529090000000114
1500,100034.38929786398,100023.47138786397,0.0,-10.917910000000075
1560,100034.38929786398,100011.37811786398,0.0,-23.011180000000113
1620,100034.38929786398,100016.86451786396,0.0,-17.524780000000103
1680,100034.38929786398,100020.14008786397,0.0,-14.249210000000046
1740,100034.38929786398,100014.43176786398,0.0,-19.95753000000007
1800,100034.38929786398,100015.64082786399,0.0,-18.748470000000015
1860,100034.27194069397,100013.94363786398,0.0,-20.445660000000093
1920,100034.27194069397,100003.26931069396,0.0,-31.002630000000078
1980,100034.27194069397,100003.95520069395,0.0,-30.316740000000124
2040,100034.27194069397,100023.45155069398,0.0,-10.820390000000025
2100,100040.18380743798,100035.55399069397,0.0,1.282049999999943
2160,100046.26767050597,100040.89205743797,0.0,0.7082499999999134
2220,100052.16519279598,100045.39297050597,0.0,-0.8747000000000673
2280,100052.16519279598,100053.94369279598,0.0,1.7784999999999385
2340,100052.16519279598,100050.15119279598,0.0,-2.0140000000000757
2400,100058.18666009598,100049.54089279598,0.0,-2.6243000000000536
2460,100058.18666009598,100057.36306009597,0.0,-0.8236000000000008
2520,100057.83514496998,100061.06926009597,0.0,2.882599999999957
2580,100063.73003034598,100058.98690496999,0.0,1.151760000000027
2640,100063.73003034598,100066.14284034597,0.0,2.4128099999998
2700,100069.59821838597,100074.07829838597,0.0,4.480079999999938
2760,100069.48084024197,100070.81727838598,0.0,1.219059999999954
2820,100075.39434535998,100070.19640024196,0.0,0.7155599999998641
2880,100081.28488539197,100075.69836535999,0.0,0.3040199999998976
2940,100081.28488539197,100083.96158539197,0.0,2.6766999999999794
3000,100081.28488539197,100084.57928539197,0.0,3.294400000000003
3060,100081.28488539197,100082.31438539198,0.0,1.029499999999978
3120,100081.28488539197,100079.84358539197,0.0,-1.4413000000000242
3180,100081.05009532398,100077.78458539197,0.0,-3.5003000000000717
3240,100080.69832173797,100059.49547532399,0.0,-21.55462000000008
3300,100080.69832173797,100062.48589173798,0.0,-18.212430000000204
3360,100092.56576701997,100051.14070173797,0.0,-29.55762000000015
3420,100098.44061911997,100084.00180701996,0.0,-8.56396000000003
3480,100098.20620961998,100094.16310911995,0.0,-4.277510000000027
3540,100109.85748444998,100085.01183961997,0.0,-13.194370000000035
3600,100109.62301906598,100089.89723444998,0.0,-19.960250000000023
3660,100109.62301906598,100073.081109066,0.0,-36.541910000000016
3720,100109.38458002599,100062.158469066,0.0,-47.46455000000003
3780,100109.38458002599,99961.670500026,0.0,-147.71408000000008
3840,100109.38458002599,99985.95810002598,0.0,-123.42648000000008
3900,100109.38458002599,100020.46027002599,0.0,-88.92431000000002
3960,100109.38458002599,99992.264460026,0.0,-117.12012000000023
4020,100109.38458002599,100008.225300026,0.0,-101.15928000000022
4080,100109.38458002599,100011.77500002598,0.0,-97.6095799999999
4140,100109.38458002599,100016.21127002599,0.0,-93.17331000000006
4200,100109.38458002599,100054.365390026,0.0,-55.019190000000094
4260,100109.38458002599,100053.440240026,0.0,-55.94434000000006
4320,100109.38458002599,100044.67378002599,0.0,-64.71080000000012
4380,100108.43013260598,100005.77573002598,0.0,-103.60885000000015
4440,100108.43013260598,99897.73522260597,0.0,-210.6949100000001
4500,100108.43013260598,99946.33709260599,0.0,-162.0930400000001
4560,100106.98506884598,99913.18549260599,0.0,-195.2446400000001
4620,100106.02397440998,99893.35797884599,0.0,-213.627089999999
4680,100106.02397440998,99773.00177440999,0.0,-333.02219999999835
4740,100106.02397440998,99784.54900440999,0.0,-321.4749699999992
4800,100149.32533372023,99909.51125440998,0.0,-196.51271999999855
4860,100149.32533372023,100084.40859337598,0.0,-64.91674034425114
4920,100149.32533372023,99852.52667337599,0.0,-296.79866034425095
4980,100148.60258260023,99887.331093376,0.0,-261.99424034425175
5040,100304.04537266598,100009.78811225599,0.0,-138.81447034425258
5100,100321.44062850598,100273.83322266597,0.0,-30.21215000000001
5160,100321.44062850598,100314.29342850597,0.0,-7.147199999999744
5220,100321.44062850598,100300.34627850598,0.0,-21.094349999999647
5280,100321.44062850598,100324.47107850599,0.0,3.0304500000003745
5340,100321.32294325597,100311.65477850598,0.0,-9.785849999999755
5400,100327.24230035598,100304.91314325598,0.0,-16.409799999999674
5460,100327.24230035598,100314.44085035598,0.0,-12.80144999999969
5520,100327.24230035598,100310.67135035599,0.0,-16.570949999999744
5580,100327.24230035598,100319.71815035598,0.0,-7.524149999999668
