,balance,equity,balance_btc,equity_btc
0,99998.440949416,100000.0,0.0,0.0
60,99996.793719832,99833.43008941601,0.0,-165.0108600000006
120,99996.793719832,99779.601289832,0.0,-217.19243000000134
180,99996.793719832,100004.923859832,0.0,8.130139999999383
240,99991.356112392,99815.282869832,0.0,-181.5108500000023
300,99991.356112392,99846.364492392,0.0,-144.9916200000045
360,99991.356112392,99266.57889239199,0.0,-724.777220000005
420,99991.356112392,99186.85837239199,0.0,-804.4977400000058
480,99991.356112392,99262.95523239199,0.0,-728.400880000003
540,99991.356112392,98978.497922392,0.0,-1012.858190000003
600,99991.356112392,99331.80477239199,0.0,-659.551340000009
660,99991.356112392,99927.89684239199,0.0,-63.45927000000784
720,99991.356112392,100317.44029239198,0.0,326.0841799999919
780,100763.19725547399,100665.31165239199,0.0,673.9555399999922
840,100763.19725547399,100737.02615547398,0.0,-26.171099999999846
900,100761.53739861399,100768.04375547399,0.0,4.846500000000184
960,100756.05819464198,100405.41699861399,0.0,-356.12039999999945
1020,100756.05819464198,100302.90911464198,0.0,-453.14907999999946
1080,100756.05819464198,100535.07923464199,0.0,-220.97895999999722
1140,101534.91073927,101371.62871464199,0.0,615.5705200000039
1200,101682.59123527,101574.77176927,0.0,39.86102999999956
1260,101977.83131455601,101750.68793526999,0.0,68.09670000000027
1320,101977.83131455601,101939.95211455601,0.0,-37.87920000000032
1380,101977.83131455601,102074.73893455601,0.0,96.90761999999957
1440,101977.83131455601,101974.043394556,0.0,-3.787920000000144
1500,102125.82008489002,102006.87203455601,0.0,29.040719999999606
1560,102125.82008489002,102091.41563489001,0.0,-34.4044499999991
1620,102125.82008489002,102069.09923489002,0.0,-56.72084999999994
1680,102125.82008489002,102015.47788489002,0.0,-110.34219999999941
1740,102125.82008489002,102017.02763489002,0.0,-108.79244999999972
1800,102125.82008489002,102010.82863489001,0.0,-114.99144999999959
1860,102124.13781001001,101967.43563489002,0.0,-158.38444999999976
1920,102118.58454814601,102052.72317001001,0.0,-71.41463999999851
1980,102118.58454814601,101869.03632814602,0.0,-249.54821999999868
2040,102118.58454814601,101826.69096814601,0.0,-291.89358000000027
2100,102908.47452275202,101685.53976814602,0.0,-433.0447799999973
2160,102906.87014952402,102869.11574952402,0.0,-37.75440000000032
2220,102906.87014952402,102787.94378952403,0.0,-118.92636000000003
2280,102906.87014952402,102804.61864952403,0.0,-102.25149999999978
2340,102905.17498248402,102689.46772952403,0.0,-217.40241999999967
2400,102905.17498248402,102737.32042248402,0.0,-167.8545600000009
2460,102905.17498248402,102577.28152248403,0.0,-327.89345999999927
2520,102905.17498248402,102681.14350248402,0.0,-224.03147999999993
2580,102899.57919626802,102526.33036248402,0.0,-378.84462000000116
2640,102899.57919626802,102293.09386626801,0.0,-606.4853300000052
2700,102899.57919626802,102407.72618626802,0.0,-491.8530100000051
2760,102899.57919626802,102334.28985626802,0.0,-565.2893400000057
2820,102899.57919626802,102327.12533626801,0.0,-572.4538600000018
2880,102884.52010430802,102343.24550626802,0.0,-556.3336900000012
2940,102884.52010430802,101626.525564308,0.0,-1257.9945400000195
3000,104897.673237706,101896.645964308,0.0,-987.8741400000208
3060,104897.673237706,104705.79323770599,0.0,-191.88000000000028
3120,104897.673237706,104898.657237706,0.0,0.9840000000000373
3180,104897.673237706,104867.49723770599,0.0,-30.17599999999959
3240,104897.673237706,104969.177237706,0.0,71.50399999999999
3300,104897.673237706,104962.945237706,0.0,65.27200000000053
3360,104897.673237706,104863.561237706,0.0,-34.11199999999974
3420,104897.673237706,104714.64923770599,0.0,-183.02399999999994
3480,104897.673237706,104819.609237706,0.0,-78.06399999999985
3540,104897.673237706,104761.881237706,0.0,-135.79200000000048
3600,105049.840935626,104862.249237706,0.0,-35.42400000000018
3660,105049.840935626,105086.90543562599,0.0,37.0644999999995
3720,105049.840935626,105023.090035626,0.0,-26.750900000000634
3780,105202.20271399799,105085.93853562599,0.0,36.09759999999946
3840,105202.20271399799,105267.171313998,0.0,64.96860000000059
3900,105202.20271399799,105204.73807399799,0.0,2.5353600000008467
3960,105202.20271399799,105143.255593998,0.0,-58.947119999999984
4020,105202.20271399799,105291.257233998,0.0,89.05452000000075
4080,105202.20271399799,105300.764833998,0.0,98.56212
4140,105202.20271399799,105110.61283399799,0.0,-91.58987999999934
4200,105200.46973594998,105051.17630595,0.0,-149.29342999999758
4260,105200.46973594998,105120.26105594999,0.0,-80.2086799999973
4320,105200.46973594998,104934.71915594999,0.0,-265.75057999999734
4380,105200.46973594998,105013.01520594998,0.0,-187.45452999999748
4440,105200.46973594998,105240.66590594998,0.0,40.19617000000259
4500,105200.46973594998,105391.33645594999,0.0,190.8667200000021
4560,105200.46973594998,105298.56550594998,0.0,98.09577000000323
4620,105200.46973594998,105051.17630595,0.0,-149.29342999999758
4680,105200.46973594998,105211.05815594998,0.0,10.588420000001467
4740,105511.26561484998,105455.15760595,0.0,254.68787000000293
4800,105511.26561484998,105509.06271484998,0.0,-2.202899999999338
4860,105511.26561484998,105470.03991484999,0.0,-41.22570000000007
4920,105511.26561484998,105426.61131484999,0.0,-84.65429999999948
4980,105511.26561484998,105399.54711484998,0.0,-111.71850000000013
5040,105509.49705237798,105266.74371484999,0.0,-244.5218999999992
5100,105509.49705237798,105187.64241237797,0.0,-321.85463999999985
5160,105503.70800805198,105363.93657237798,0.0,-145.56047999999868
5220,105080.77361450793,105199.15289805198,0.0,-304.5551099999963
5280,107247.55191483999,105469.54765210398,0.0,388.774037596054
5340,107247.55191483999,107204.74402484,0.0,-42.807890000000825
5400,107239.95339996398,107007.55807484,0.0,-239.99383999999992
5460,107179.57109397599,106642.69922996398,0.0,-597.2541700000002
5520,111160.794636354,106588.27156397598,0.0,-591.2995300000086
5580,111160.794636354,111193.82913635399,0.0,33.03449999999995
5640,111322.465446786,111157.49118635399,0.0,-3.3034500000001255
5700,111322.465446786,111282.80054678599,0.0,-39.66489999999979
5760,111322.465446786,111151.90637678599,0.0,-170.55906999999962
5820,111322.465446786,111151.545786786,0.0,-170.91966000000005
5880,111298.262725756,110896.969246786,0.0,-425.4961999999999
5940,111944.03645506993,110237.82645575599,0.0,-1060.436270000011
6000,112611.45987905325,108562.94919824603,0.0,-3381.0872568239
6060,111507.97834524268,106561.86502859608,0.0,-6049.594850457173
6120,110756.26376907379,111798.1022850921,0.0,290.123939849421
6180,113761.51844043602,112790.69630778604,0.0,1675.2762991047712
6240,113926.68221152801,113891.23022043602,0.0,129.7117799999996
6300,113918.516736288,113779.04797152801,0.0,-147.63424000000086
6360,114807.438612686,113555.71587628801,0.0,-362.80085999999096
6420,114974.31671352,114869.176472686,0.0,61.73785999999992
6480,114949.4271235,114621.84046352,0.0,-352.47625
6540,117217.74748039199,114656.95515349999,0.0,-292.47197000000784
6600,117387.69351752198,117213.05455039199,0.0,-4.692929999999673
6660,117379.29855437399,117314.46476752199,0.0,-73.22874999999881
6720,118293.20792140199,117566.28456437399,0.0,186.98600999999726
6780,119595.11781962997,117966.04037140199,0.0,-327.16755000000023
6840,120113.20966885398,119724.61887562998,0.0,131.36559999999946
6900,121218.647247722,119878.91742885398,0.0,-234.2922399999998
6960,121394.639887852,121157.90024772199,0.0,-60.746999999999424
7020,121386.03934568,121213.672737852,0.0,-180.96714999999932
7080,121386.03934568,120973.04979568,0.0,-412.98954999999836
7140,121386.03934568,121436.83359568,0.0,50.794250000003046
7200,123702.55698108999,120293.28824568,0.0,-1092.7510999999972
7260,123702.55698108999,123748.30928108998,0.0,45.752299999999764
7320,124069.306433854,123688.83129108998,0.0,-13.72569000000052
7380,124042.274024294,124075.000093854,0.0,5.693660000001179
7440,125204.83430472201,121542.98910429403,0.0,-2499.284919999974
7500,125177.45227232002,124886.38918472201,0.0,-318.4451200000003
7560,125177.45227232002,124253.37974232004,0.0,-924.072529999975
7620,127572.18639368405,125143.99804232003,0.0,-33.45422999998187
7680,130029.69974063804,126488.90936368406,0.0,-1083.2770299999927
7740,130029.69974063804,129924.89072063804,0.0,-104.80902000000057
7800,130027.55779817404,129975.62020063803,0.0,-54.07953999999978
7860,130020.48730078404,129784.07681817404,0.0,-243.48097999999914
7920,130020.48730078404,129995.08635078403,0.0,-25.400950000011758
7980,129398.63459364568,129902.33741078402,0.0,-118.14989000000881
8040,137283.872335498,128298.48180522199,0.0,-1100.1527884236864
8100,138949.018869326,137452.679535498,0.0,168.80720000000645
8160,138939.188058494,138740.14810932602,0.0,-208.8707599999994
8220,140393.381867418,139475.238098494,0.0,536.0500400000084
8280,140873.80470748513,141156.194497418,0.0,762.8126300000064
8340,137789.4372919402,139458.17450012203,0.0,-1415.6302073631045
8400,140541.94322034798,137835.24179921797,0.0,71.41070358255175
8460,140746.14443579598,140566.48774034798,0.0,24.544520000000272
8520,140950.52169349196,140745.59637579598,0.0,-0.5480599999987227
8580,140950.52169349196,140804.98359349195,0.0,-145.53809999999976
8640,141361.20872992396,140883.14294349196,0.0,-67.37875
8700,141776.04627436798,141170.03956992397,0.0,-191.16916000000043
8760,142393.87517385196,141685.245494368,0.0,-90.8007799999991
8820,142600.70037349596,142536.45859385197,0.0,142.58342000000115
8880,142590.59733591595,142358.34003349597,0.0,-242.36033999999896
8940,143693.72514815597,142286.18747591594,0.0,-304.40986000000197
9000,143693.72514815597,143500.73139815597,0.0,-192.99374999999998
9060,143902.26381717797,143786.87679815598,0.0,93.15165000000047
9120,143899.89335540196,143778.09536717797,0.0,-124.1684500000005
9180,145005.89260459595,143423.09834540196,0.0,-476.79501000000346
9240,145005.89260459595,144913.69149459596,0.0,-92.20111000000107
9300,145005.89260459595,145046.06962459596,0.0,40.17701999999969
9360,145005.89260459595,144928.11401459595,0.0,-77.77858999999991
9420,144990.11730521856,144618.54492459595,0.0,-387.34767999999946
9480,146613.10591868602,145513.823294912,0.0,523.7059896934397
9540,147738.463306388,146196.729578686,0.0,-416.376340000003
