,balance,equity,balance_btc,equity_btc
0,99999.7562528304,100000.0,0.0,0.0
60,99999.7562528304,100011.0757808304,0.0,11.319528000000014
120,99999.7562528304,100011.7618128304,0.0,12.005559999999956
180,99999.7562528304,100017.9361008304,0.0,18.179847999999883
240,99999.7562528304,100016.2210208304,0.0,16.464767999999953
300,99999.7562528304,100021.3662608304,0.0,21.610007999999894
360,99999.7562528304,100015.19197283039,0.0,15.435719999999966
420,99999.7562528304,100015.8780048304,0.0,16.12175199999991
480,100008.1853707656,100012.4478448304,0.0,12.691591999999899
540,100008.1853707656,100006.8235427656,0.0,-1.3618279999998855
600,100008.1853707656,100007.8449137656,0.0,-0.34045699999989754
660,100008.1853707656,100008.5258277656,0.0,0.3404570000000452
720,100008.1853707656,100003.41897276559,0.0,-4.766397999999894
780,100008.1853707656,99998.3121177656,0.0,-9.873252999999982
840,100008.1853707656,100002.7380587656,0.0,-5.447311999999985
900,100008.1853707656,99982.9915527656,0.0,-25.193817999999947
960,100008.1853707656,99985.0342947656,0.0,-23.15107599999997
1020,100007.9313079304,99973.4587567656,0.0,-34.726613999999884
1080,100007.9313079304,99962.5143519304,0.0,-45.4169559999998
1140,100007.9313079304,99966.0891519304,0.0,-41.842155999999946
1200,100007.9313079304,99973.9537119304,0.0,-33.977595999999835
1260,100007.9313079304,100015.4213919304,0.0,7.49008400000009
1320,100021.8264329176,100022.0702339464,0.0,0.0
1380,100021.8264329176,100014.1794089176,0.0,-7.64702400000011
1440,100021.8264329176,100017.65532891761,0.0,-4.171104000000101
1500,100021.8264329176,100010.0083049176,0.0,-11.818128000000062
1560,100021.8264329176,100023.2168009176,0.0,1.390367999999883
1620,100021.8264329176,100014.5270009176,0.0,-7.299432000000064
1680,100021.8264329176,100010.0083049176,0.0,-11.818128000000062
1740,100021.8264329176,100008.9655289176,0.0,-12.86090400000005
1800,100021.8264329176,100022.8692089176,0.0,1.0427759999999877
1860,100021.8264329176,100010.7034889176,0.0,-11.12294400000012
1920,100021.8264329176,100020.43606491761,0.0,-1.3903680000000338
1980,100021.8264329176,100018.6981049176,0.0,-3.128328000000114
2040,100021.8264329176,100024.95476091761,0.0,3.128327999999963
2100,100021.8264329176,100022.5216169176,0.0,0.6951839999999415
2160,100021.8264329176,100024.2595769176,0.0,2.4331440000000213
2220,100021.8264329176,100023.2168009176,0.0,1.390367999999883
2280,100021.8264329176,100020.43606491761,0.0,-1.3903680000000338
2340,100021.8264329176,100018.6981049176,0.0,-3.128328000000114
2400,100021.8264329176,100018.0029209176,0.0,-3.823512000000055
2460,100021.8264329176,100008.2703449176,0.0,-13.55608799999999
2520,100021.8264329176,100008.6179369176,0.0,-13.208496000000094
2580,100021.8264329176,100018.3505129176,0.0,-3.4759200000000092
2640,100021.8264329176,100011.7462649176,0.0,-10.080167999999981
2700,100021.8264329176,100020.7836569176,0.0,-1.0427759999999877
2760,100021.8264329176,100016.9601449176,0.0,-4.866288000000043
2820,100021.8264329176,100017.3077369176,0.0,-4.518695999999997
2880,100021.8264329176,100028.0830889176,0.0,6.256655999999926
2940,100021.8264329176,100028.7782729176,0.0,6.9518400000000184
3000,100021.8264329176,100014.1794089176,0.0,-7.64702400000011
3060,100021.8264329176,100018.6981049176,0.0,-3.128328000000114
3120,100021.8264329176,100015.5697769176,0.0,-6.256656000000077
3180,100021.8264329176,100008.2703449176,0.0,-13.55608799999999
3240,100021.8264329176,100010.35589691761,0.0,-11.470536000000015
3300,100021.8264329176,100008.2703449176,0.0,-13.55608799999999
3360,100021.8264329176,100013.8318169176,0.0,-7.994616000000006
3420,100021.8264329176,100016.9601449176,0.0,-4.866288000000043
3480,100021.8264329176,100014.5270009176,0.0,-7.299432000000064
3540,100021.8264329176,100015.9173689176,0.0,-5.909064000000031
3600,100021.8264329176,100018.0029209176,0.0,-3.823512000000055
3660,100021.8264329176,100010.7034889176,0.0,-11.12294400000012
3720,100021.8264329176,100005.4896089176,0.0,-16.336824000000057
3780,100021.8264329176,99994.3666649176,0.0,-27.459768000000025
3840,100021.8264329176,99998.1901769176,0.0,-23.63625599999997
3900,100021.8264329176,100001.6660969176,0.0,-20.160336000000115
3960,100021.8264329176,99999.5805449176,0.0,-22.24588800000009
4020,100021.8264329176,100002.3612809176,0.0,-19.46515200000002
4080,100021.8264329176,100000.27572891761,0.0,-21.550703999999996
4140,100021.8264329176,100000.6233209176,0.0,-21.2031120000001
4200,100021.8264329176,100010.7034889176,0.0,-11.12294400000012
4260,100021.8264329176,100007.9227529176,0.0,-13.903680000000037
4320,100021.8264329176,100009.6607129176,0.0,-12.165720000000107
4380,100021.8264329176,100012.4414489176,0.0,-9.38498400000004
4440,100021.8264329176,100010.35589691761,0.0,-11.470536000000015
4500,100021.8264329176,100013.8318169176,0.0,-7.994616000000006
4560,100021.8264329176,100018.0029209176,0.0,-3.823512000000055
4620,100021.8264329176,100020.0884729176,0.0,-1.7379600000000799
4680,100021.8264329176,100012.7890409176,0.0,-9.037391999999993
4740,100021.8264329176,100011.7462649176,0.0,-10.080167999999981
4800,100021.8264329176,100011.0510809176,0.0,-10.775352000000073
4860,100021.8264329176,100016.6125529176,0.0,-5.213880000000089
4920,100021.8264329176,100016.9601449176,0.0,-4.866288000000043
4980,100021.8264329176,100001.3185049176,0.0,-20.507928000000007
5040,100021.8264329176,100004.7944249176,0.0,-17.032008
5100,100021.8264329176,100012.0938569176,0.0,-9.732576000000085
5160,100021.8264329176,100025.6499449176,0.0,3.8235119999999045
5220,100031.06943798081,100033.2969689176,0.0,11.470536000000015
5280,100031.06943798081,100032.10317198081,0.0,1.0337339999999877
5340,100031.06943798081,100024.86703398082,0.0,-6.202403999999927
5400,100031.06943798081,100026.93450198081,0.0,-4.134935999999951
5460,100031.06943798081,100019.35378598081,0.0,-11.715651999999912
5520,100031.06943798081,100020.38751998081,0.0,-10.681917999999923
5580,100031.06943798081,100013.15138198082,0.0,-17.918055999999986
5640,100031.06943798081,100010.39475798082,0.0,-20.674679999999906
5700,100031.06943798081,100009.70560198081,0.0,-21.363835999999996
5760,100031.06943798081,100019.69836398082,0.0,-11.371074000000014
5820,100031.06943798081,100021.76583198081,0.0,-9.30360600000004
5880,100031.06943798081,100022.79956598081,0.0,-8.269871999999902
5940,100034.71589116521,100025.90076798081,0.0,-5.168669999999939
6000,100034.71589116521,100033.6890841652,0.0,-1.0268069999999878
6060,100034.71589116521,100033.6890841652,0.0,-1.0268069999999878
6120,100034.71589116521,100035.74269816521,0.0,1.0268069999999878
6180,100034.71589116521,100019.65605516521,0.0,-15.05983600000007
6240,100034.71589116521,100015.54882716521,0.0,-19.16706400000002
6300,100034.71589116521,100006.30756416521,0.0,-28.40832700000006
6360,100034.71589116521,99985.08688616521,0.0,-49.629005000000056
6420,100034.71589116521,100004.2539501652,0.0,-30.461941000000035
6480,100034.71589116521,100000.83126016521,0.0,-33.88463100000004
6540,100034.71589116521,99989.1941141652,0.0,-45.52177699999996
6600,100034.45716311401,99986.7982311652,0.0,-47.91765999999998
6660,100034.45716311401,99984.862384114,0.0,-49.594778999999946
6720,100033.9231635072,99954.67425411401,0.0,-79.7829089999999
6780,100033.9231635072,99971.03123950721,0.0,-62.89192399999939
6840,100033.9231635072,99996.69115850721,0.0,-37.23200499999926
6900,100033.9231635072,99986.1253095072,0.0,-47.797853999999354
6960,100033.9231635072,99960.4653905072,0.0,-73.45777299999949
7020,100033.9231635072,99886.5044475072,0.0,-147.41871599999948
7080,100033.9231635072,99936.31487850721,0.0,-97.60828499999941
7140,100033.9231635072,99942.3525065072,0.0,-91.57065699999927
7200,100033.9231635072,99966.50301850721,0.0,-67.42014499999934
7260,100033.9231635072,99915.1831805072,0.0,-118.73998299999961
7320,100033.9231635072,99940.84309950721,0.0,-93.08006399999947
7380,100033.9231635072,99915.1831805072,0.0,-118.73998299999961
7440,100033.9231635072,99961.97479750721,0.0,-71.94836599999928
7500,100033.9231635072,99940.84309950721,0.0,-93.08006399999947
7560,100033.9231635072,99925.7490295072,0.0,-108.17413399999951
7620,100033.9231635072,99960.4653905072,0.0,-73.45777299999949
7680,100033.9231635072,100010.27582150721,0.0,-23.647341999999423
7740,100033.9231635072,100040.46396150721,0.0,6.540798000000658
7800,100033.9231635072,100090.27439250721,0.0,56.35122900000072
7860,100076.90978626341,100124.99075350721,0.0,91.06759000000075
7920,100076.90978626341,100073.0533842634,0.0,-3.8564019999999037
7980,100076.90978626341,100080.06502426341,0.0,3.155238000000115
8040,100076.90978626341,100070.94989226341,0.0,-5.9598940000000304
8100,100076.90978626341,100079.0132782634,0.0,2.1034919999999753
8160,100076.90978626341,100078.3121142634,0.0,1.402328000000034
8220,100076.90978626341,100070.59931026341,0.0,-6.310475999999925
8280,100076.90978626341,100074.10513026342,0.0,-2.804655999999916
8340,100076.90978626341,100072.3522202634,0.0,-4.557565999999997
8400,100076.90978626341,100075.50745826341,0.0,-1.402328000000034
8460,100076.90978626341,100078.6626962634,0.0,1.7529100000000806
8520,100076.90978626341,100067.4440722634,0.0,-9.465713999999888
8580,100076.90978626341,100072.0016382634,0.0,-4.908147999999891
8640,100076.90978626341,100071.30047426341,0.0,-5.609311999999984
8700,100076.90978626341,100075.50745826341,0.0,-1.402328000000034
8760,100080.27753864921,100070.94989226341,0.0,-5.9598940000000304
8820,100080.27753864921,100077.49041064922,0.0,-2.7871280000000676
8880,100080.27753864921,100077.14201964921,0.0,-3.135519000000114
8940,100080.27753864921,100062.16120664921,0.0,-18.11633200000014
9000,100080.27753864921,100062.85798864921,0.0,-17.419550000000047
9060,100080.27753864921,100068.78063564921,0.0,-11.496903000000016
9120,100080.27753864921,100054.14821364921,0.0,-26.129325000000144
9180,100080.01847516921,100038.12222764922,0.0,-42.155311000000005
9240,100080.01847516921,100045.17937416921,0.0,-34.83910100000004
9300,100080.01847516921,100075.17583516921,0.0,-4.842639999999866
9360,100080.01847516921,100093.46636016922,0.0,13.447885000000024
9420,100080.01847516921,100070.05448816922,0.0,-9.96398699999991
9480,100080.01847516921,100068.59124616922,0.0,-11.427228999999787
9540,100080.01847516921,100069.32286716922,0.0,-10.695608000000009
9600,100080.01847516921,100063.46989916921,0.0,-16.548575999999834
9660,100119.04971415762,100062.73827816921,0.0,-17.28019699999993
9720,100119.04971415762,100121.83792215762,0.0,2.7882079999999165
9780,100119.04971415762,100104.76014815761,0.0,-14.289566000000082
9840,100119.04971415762,100112.77624615762,0.0,-6.273468000000077
9900,100119.04971415762,100099.53225815762,0.0,-19.51745600000002
9960,100119.04971415762,100098.83520615762,0.0,-20.214508000000112
10020,100119.04971415762,100109.29098615762,0.0,-9.758728000000087
