,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
0,2,SOL,0.0,-1.0001332738,99998.9998667262,0.0,99998.9998667262,1.0,2076.43,2.4083,2076.43,2.4083,entry_initial_normal_long
1,243,SOL,-92.19349199999998,-0.9816945754,99905.82468015079,0.0,99905.82468015079,1.0,-2076.43,2.3639,0.0,2.4083,close_trailing_long
2,244,SOL,0.0,-0.9991938990000001,99904.8254862518,0.0,99904.8254862518,1.0,2112.55,2.3649,2112.55,2.3649,entry_initial_normal_long
3,721,SOL,-104.78247999999972,-0.9782374030000002,99799.0647688488,0.0,99799.0647688488,1.0,-2112.55,2.3153,0.0,2.3649,close_trailing_long
4,722,SOL,0.0,-0.9981274820000001,99798.0666413668,0.0,99798.0666413668,1.0,2150.21,2.321,2150.21,2.321,entry_initial_normal_long
5,948,SOL,-17.631721999999968,-0.9946011376000001,99779.44031822919,0.0,99779.44031822919,1.0,-2150.21,2.3128,0.0,2.321,close_trailing_long
6,949,SOL,0.0,-0.9979276178,99778.44239061138,0.0,99778.44239061138,1.0,2160.11,2.3099,2160.11,2.3099,entry_initial_normal_long
7,1986,SOL,-94.82882899999963,-0.9789618520000001,99682.63459975937,0.0,99682.63459975937,1.0,-2160.11,2.266,0.0,2.3099,close_trailing_long
8,1987,SOL,0.0,-0.996959951,99681.63763980838,0.0,99681.63763980838,1.0,2198.95,2.2669,2198.95,2.2669,entry_initial_normal_long
9,3086,SOL,-88.83757999999997,-0.979192435,99591.82086737338,0.0,99591.82086737338,1.0,-2198.95,2.2265,0.0,2.2669,close_trailing_long
10,3087,SOL,0.0,-0.9960529248,99590.82481444857,0.0,99590.82481444857,1.0,2238.12,2.2252,2238.12,2.2252,entry_initial_normal_long
11,3884,SOL,-47.671956000000215,-0.9865185335999999,99542.16633991497,0.0,99542.16633991497,1.0,-2238.12,2.2039,0.0,2.2252,close_trailing_long
12,3885,SOL,0.0,-0.995554544,99541.17078537097,0.0,99541.17078537097,1.0,2247.2,2.2151,2247.2,2.2151,entry_initial_normal_long
13,5202,SOL,-101.34872000000031,-0.9752847999999998,99438.84678057097,0.0,99438.84678057097,1.0,-2247.2,2.17,0.0,2.2151,close_trailing_long
14,5203,SOL,0.0,-0.9945220502000001,99437.85225852077,0.0,99437.85225852077,1.0,2289.31,2.1721,2289.31,2.1721,entry_initial_normal_long
15,7071,SOL,37.31575300000046,-1.0019852008,99474.16602631997,0.0,99474.16602631997,1.0,-2289.31,2.1884,0.0,2.1721,close_trailing_long
16,7072,SOL,0.0,-0.9948762792000002,99473.17115004077,0.0,99473.17115004077,1.0,2272.86,2.1886,2272.86,2.1886,entry_initial_normal_long
17,7403,SOL,-92.95997400000037,-0.9762842844000001,99379.23489175636,0.0,99379.23489175636,1.0,-2272.86,2.1477,0.0,2.1886,close_trailing_long
18,7404,SOL,0.0,-0.993924606,99378.24096715037,0.0,99378.24096715037,1.0,2324.1,2.1383,2324.1,2.1383,entry_initial_normal_long
19,9330,SOL,0.0,-0.9557768286000001,99377.28519032177,0.0,99377.28519032177,1.0,2556.51,1.8693,4880.61,1.9973952380952382,entry_trailing_normal_long
20,11001,SOL,204.03273899999996,-1.9905079824,99579.32742133936,0.0,99579.32742133936,1.0,-4880.61,2.0392,0.0,1.9973952380952382,close_trailing_long
21,11002,SOL,0.0,-0.9959294895999999,99578.33149184976,0.0,99578.33149184976,1.0,2442.68,2.0386,2442.68,2.0386,entry_initial_normal_long
22,12699,SOL,-42.50263200000074,-0.9874289631999998,99534.84143088656,0.0,99534.84143088656,1.0,-2442.68,2.0212,0.0,2.0386,close_trailing_long
23,12700,SOL,0.0,-0.9954812274,99533.84594965917,0.0,99533.84594965917,1.0,2460.53,2.0229,2460.53,2.0229,entry_initial_normal_long
24,16807,SOL,0.0,-0.9935313864,99532.85241827277,0.0,99532.85241827277,1.0,2706.58,1.8354,5167.11,1.9246857661245844,entry_trailing_normal_long
25,18277,SOL,0.0,-1.8800939796,99530.97232429317,0.0,99530.97232429317,1.0,5683.82,1.6539,10850.93,1.7828456147998373,entry_trailing_normal_long
26,19227,SOL,0.0,-0.30916576,99530.66315853316,0.0,99530.66315853316,1.0,958.0,1.6136,11808.93,1.7691155563628542,entry_trailing_cropped_long
27,19228,SOL,0.0,-6.393453442200001,99524.26970509096,0.0,99524.26970509096,1.0,19685.49,1.6239,31494.42,1.678349021128187,entry_grid_normal_long
28,19228,SOL,0.0,-17.0103888,99507.25931629096,0.0,99507.25931629096,1.0,52501.2,1.62,83995.62,1.641878147670081,entry_grid_normal_long
29,19822,SOL,3910.87210274066,-24.912020199,103393.21939883262,0.0,103393.21939883262,1.0,-73482.45,1.6951,10513.17,1.641878147670081,close_trailing_long
30,20283,SOL,232.57079425933372,-3.498782976,103622.29141011595,0.0,103622.29141011595,1.0,-10513.17,1.664,0.0,1.641878147670081,close_trailing_long
31,20284,SOL,0.0,-1.0363636222,103621.25504649375,0.0,103621.25504649375,1.0,3112.39,1.6649,3112.39,1.6649,entry_initial_normal_long
32,20655,SOL,0.0,-1.0327037532,103620.22234274056,0.0,103620.22234274056,1.0,3423.63,1.5082,6536.02,1.5828190362024595,entry_trailing_normal_long
33,20842,SOL,-214.50587699999875,-2.0261662,103403.69029954055,0.0,103403.69029954055,1.0,-6536.02,1.55,0.0,1.5828190362024595,close_trailing_long
34,20843,SOL,0.0,-1.0341751472,103402.65612439335,0.0,103402.65612439335,1.0,3336.91,1.5496,3336.91,1.5496,entry_initial_normal_long
35,20995,SOL,106.11373799999943,-1.0553978947999998,103507.71446449855,0.0,103507.71446449855,1.0,-3336.91,1.5814,0.0,1.5496,close_trailing_long
36,20997,SOL,0.0,-1.0352173439999999,103506.67924715455,0.0,103506.67924715455,1.0,3264.64,1.5855,3264.64,1.5855,entry_initial_normal_long
37,22997,SOL,0.0,-1.030861166,103505.64838598855,0.0,103505.64838598855,1.0,3591.1,1.4353,6855.74,1.5068238512545693,entry_trailing_normal_long
38,23492,SOL,0.0,-2.0488231008000004,103503.59956288774,0.0,103503.59956288774,1.0,7541.31,1.3584,14397.05,1.4290780440437452,entry_trailing_normal_long
39,25104,SOL,687.055385999997,-4.252312688,104186.40263619974,0.0,104186.40263619974,1.0,-14397.05,1.4768,0.0,1.4290780440437452,close_trailing_long
40,25105,SOL,0.0,-1.0420061116000001,104185.36063008814,0.0,104185.36063008814,1.0,3535.34,1.4737,3535.34,1.4737,entry_initial_normal_long
41,26202,SOL,189.49422400000034,-1.0799049564,104373.77494913174,0.0,104373.77494913174,1.0,-3535.34,1.5273,0.0,1.4737,close_trailing_long
42,26203,SOL,0.0,-1.0438796148,104372.73106951694,0.0,104372.73106951694,1.0,3416.06,1.5279,3416.06,1.5279,entry_initial_normal_long
43,27289,SOL,213.84535599999995,-1.0866486860000002,104585.48977683095,0.0,104585.48977683095,1.0,-3416.06,1.5905,0.0,1.5279,close_trailing_long
44,27291,SOL,0.0,-1.04599734,104584.44377949095,0.0,104584.44377949095,1.0,3266.7,1.601,3266.7,1.601,entry_initial_normal_long
