,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
0,2,DOGE,0.0,-0.5691010644000001,99999.4308989356,0.0,99999.4308989356,1.0,800874.0,0.003553,800874.0,0.003553,entry_initial_normal_long
1,488,DOGE,20.822723999999987,-0.5732656092,100019.6803573264,0.0,100019.6803573264,1.0,-800874.0,0.003579,0.0,0.003553,close_trailing_long
2,489,DOGE,0.0,-0.569213556,100019.11114377041,0.0,100019.11114377041,1.0,794991.0,0.00358,794991.0,0.00358,entry_initial_normal_long
3,1057,DOGE,0.0,-0.2033354752,100018.9078082952,0.0,100018.9078082952,1.0,299728.0,0.003392,1094719.0,0.0035285266410832366,entry_trailing_cropped_long
4,5961,DOGE,14.749542000000373,-0.7754989396,100032.8818513556,0.0,100032.8818513556,1.0,-1094719.0,0.003542,0.0,0.0035285266410832366,close_trailing_long
5,5962,DOGE,0.0,-0.5692881012000001,100032.31256325441,0.0,100032.31256325441,1.0,799113.0,0.003562,799113.0,0.003562,entry_initial_normal_long
6,6681,DOGE,0.0,-0.20336334720000002,100032.10919990721,0.0,100032.10919990721,1.0,299416.0,0.003396,1098529.0,0.0035167548985962135,entry_trailing_cropped_long
7,6732,DOGE,0.0,-1.240151352,100030.8690485552,0.0,100030.8690485552,1.0,1856514.0,0.00334,2955043.0,0.0034057081409644466,entry_grid_normal_long
8,7908,DOGE,160.43477799999866,-2.0448897560000003,100189.2589367992,0.0,100189.2589367992,1.0,-2955043.0,0.00346,0.0,0.0034057081409644466,close_trailing_long
9,7910,DOGE,0.0,-0.5701782440000001,100188.6887585552,0.0,100188.6887585552,1.0,823957.0,0.00346,823957.0,0.00346,entry_initial_normal_long
10,8148,DOGE,8.239570000000022,-0.571826158,100196.3565023972,0.0,100196.3565023972,1.0,-823957.0,0.00347,0.0,0.00346,close_trailing_long
11,8149,DOGE,0.0,-0.5702189564,100195.7862834408,0.0,100195.7862834408,1.0,821878.0,0.003469,821878.0,0.003469,entry_initial_normal_long
12,8805,DOGE,11.506292000000101,-0.5725202148,100206.720055226,0.0,100206.720055226,1.0,-821878.0,0.003483,0.0,0.003469,close_trailing_long
13,8806,DOGE,0.0,-0.5702778900000001,100206.149777336,0.0,100206.149777336,1.0,814450.0,0.003501,814450.0,0.003501,entry_initial_normal_long
14,11353,DOGE,13.845649999999718,-0.57304702,100219.422380316,0.0,100219.422380316,1.0,-814450.0,0.003518,0.0,0.003501,close_trailing_long
15,11355,DOGE,0.0,-0.570349824,100218.852030492,0.0,100218.852030492,1.0,810156.0,0.00352,810156.0,0.00352,entry_initial_normal_long
16,11488,DOGE,30.78592799999987,-0.5765070096000001,100249.0614514824,0.0,100249.0614514824,1.0,-810156.0,0.003558,0.0,0.00352,close_trailing_long
17,11489,DOGE,0.0,-0.5705189184,100248.490932564,0.0,100248.490932564,1.0,799494.0,0.003568,799494.0,0.003568,entry_initial_normal_long
18,11561,DOGE,25.58380799999993,-0.57563568,100273.499104884,0.0,100273.499104884,1.0,-799494.0,0.0036,0.0,0.003568,close_trailing_long
19,11562,DOGE,0.0,-0.5706573580000001,100272.928447526,0.0,100272.928447526,1.0,793682.0,0.003595,793682.0,0.003595,entry_initial_normal_long
20,14853,DOGE,35.715689999999924,-0.577800496,100308.06633703,0.0,100308.06633703,1.0,-793682.0,0.00364,0.0,0.003595,close_trailing_long
21,14855,DOGE,0.0,-0.5708541228,100307.49548290721,0.0,100307.49548290721,1.0,778579.0,0.003666,778579.0,0.003666,entry_initial_normal_long
22,14871,DOGE,10.900106000000097,-0.5730341440000001,100317.8225547632,0.0,100317.8225547632,1.0,-778579.0,0.00368,0.0,0.003666,close_trailing_long
23,14872,DOGE,0.0,-0.5709098542,100317.251644909,0.0,100317.251644909,1.0,773381.0,0.003691,773381.0,0.003691,entry_initial_normal_long
24,14895,DOGE,6.960429000000253,-0.57230194,100323.639771969,0.0,100323.639771969,1.0,-773381.0,0.0037,0.0,0.003691,close_trailing_long
25,14896,DOGE,0.0,-0.570942841,100323.068829128,0.0,100323.068829128,1.0,773845.0,0.003689,773845.0,0.003689,entry_initial_normal_long
26,16562,DOGE,0.0,-0.2039543584,100322.8648747696,0.0,100322.8648747696,1.0,288397.0,0.003536,1062242.0,0.0036474607452915628,entry_trailing_cropped_long
27,16675,DOGE,0.0,-1.2422707880000001,100321.6226039816,0.0,100321.6226039816,1.0,1795189.0,0.00346,2857431.0,0.003529688008914301,entry_grid_normal_long
28,17548,DOGE,0.0,-3.23546886,100318.3871351216,0.0,100318.3871351216,1.0,4829058.0,0.00335,7686489.0,0.0034167985197142677,entry_grid_normal_long
29,17821,DOGE,101.47303299999744,-5.272931454,100414.58723666759,0.0,100414.58723666759,1.0,-7686489.0,0.00343,0.0,0.0034167985197142677,close_trailing_long
30,17826,DOGE,0.0,-0.57146034,100414.0157763276,0.0,100414.0157763276,1.0,831820.0,0.003435,831820.0,0.003435,entry_initial_normal_long
31,19705,DOGE,33.27279999999973,-0.5781149,100446.71046142759,0.0,100446.71046142759,1.0,-831820.0,0.003475,0.0,0.003435,close_trailing_long
32,19706,DOGE,0.0,-0.5716432260000001,100446.1388182016,0.0,100446.1388182016,1.0,822745.0,0.003474,822745.0,0.003474,entry_initial_normal_long
33,20437,DOGE,37.846270000000025,-0.57921248,100483.4058757216,0.0,100483.4058757216,1.0,-822745.0,0.00352,0.0,0.003474,close_trailing_long
34,20438,DOGE,0.0,-0.5718521664,100482.8340235552,0.0,100482.8340235552,1.0,811368.0,0.003524,811368.0,0.003524,entry_initial_normal_long
35,20479,DOGE,16.227360000000044,-0.5750976383999999,100498.4862859168,0.0,100498.4862859168,1.0,-811368.0,0.003544,0.0,0.003524,close_trailing_long
36,20480,DOGE,0.0,-0.5719380992,100497.91434781761,0.0,100497.91434781761,1.0,808736.0,0.003536,808736.0,0.003536,entry_initial_normal_long
37,21186,DOGE,0.0,-0.204309468,100497.71003834961,0.0,100497.71003834961,1.0,299574.0,0.00341,1108310.0,0.0035019424493147227,entry_trailing_cropped_long
38,21660,DOGE,0.0,-1.243701216,100496.46633713362,0.0,100496.46633713362,1.0,1873044.0,0.00332,2981354.0,0.0033876365959896074,entry_grid_normal_long
39,22529,DOGE,36.859683999999596,-2.0273207199999996,100531.29870041362,0.0,100531.29870041362,1.0,-2981354.0,0.0034,0.0,0.0033876365959896074,close_trailing_long
40,22530,DOGE,0.0,-0.5721245768,100530.72657583682,0.0,100530.72657583682,1.0,840371.0,0.003404,840371.0,0.003404,entry_initial_normal_long
41,22747,DOGE,13.445935999999962,-0.5748137640000001,100543.59769807282,0.0,100543.59769807282,1.0,-840371.0,0.00342,0.0,0.003404,close_trailing_long
42,22750,DOGE,0.0,-0.5721949506,100543.02550312222,0.0,100543.02550312222,1.0,836787.0,0.003419,836787.0,0.003419,entry_initial_normal_long
43,24597,DOGE,21.756461999999985,-0.5765462430000001,100564.20541887922,0.0,100564.20541887922,1.0,-836787.0,0.003445,0.0,0.003419,close_trailing_long
44,24598,DOGE,0.0,-0.5723123692000001,100563.63310651002,0.0,100563.63310651002,1.0,830401.0,0.003446,830401.0,0.003446,entry_initial_normal_long
45,26756,DOGE,0.0,-0.20444294400000002,100563.42866356602,0.0,100563.42866356602,1.0,307896.0,0.00332,1138297.0,0.0034119184764608884,entry_trailing_cropped_long
46,26937,DOGE,0.0,-1.246571856,100562.18209171003,0.0,100562.18209171003,1.0,1923722.0,0.00324,3062019.0,0.0033039102128366938,entry_grid_normal_long
47,28433,DOGE,73.76338599999917,-2.0380798464,100633.90739786363,0.0,100633.90739786363,1.0,-3062019.0,0.003328,0.0,0.0033039102128366938,close_trailing_long
48,28435,DOGE,0.0,-0.572708878,100633.33468898563,0.0,100633.33468898563,1.0,858634.0,0.003335,858634.0,0.003335,entry_initial_normal_long
49,29873,DOGE,0.0,-0.204584826,100633.13010415963,0.0,100633.13010415963,1.0,322689.0,0.00317,1181323.0,0.0032899287663069286,entry_trailing_cropped_long
50,33377,DOGE,27.254579000000124,-0.7827446198,100659.60193853982,0.0,100659.60193853982,1.0,-1181323.0,0.003313,0.0,0.0032899287663069286,close_trailing_long
51,33378,DOGE,0.0,-0.5728547260000001,100659.02908381383,0.0,100659.02908381383,1.0,864295.0,0.003314,864295.0,0.003314,entry_initial_normal_long
52,38126,DOGE,0.0,-0.2046371616,100658.82444665223,0.0,100658.82444665223,1.0,336132.0,0.003044,1200427.0,0.0032383972019956234,entry_trailing_cropped_long
53,38127,DOGE,0.0,-1.2391433976000001,100657.58530325463,0.0,100657.58530325463,1.0,2028722.0,0.003054,3229149.0,0.003122549137868832,entry_grid_normal_long
54,39611,DOGE,0.0,-3.230699104,100654.35460415063,0.0,100654.35460415063,1.0,5457262.0,0.00296,8686411.0,0.0030204271874770833,entry_grid_normal_long
55,39626,DOGE,0.0,-8.36761995,100645.98698420063,0.0,100645.98698420063,1.0,14680035.0,0.00285,23366446.0,0.002913355830664193,entry_grid_normal_long
56,39659,DOGE,435.6479759999912,-13.702083934400001,101067.93287626622,0.0,101067.93287626622,1.0,-23366446.0,0.002932,0.0,0.002913355830664193,close_trailing_long
57,39660,DOGE,0.0,-0.5751787236,101067.35769754263,0.0,101067.35769754263,1.0,978861.0,0.002938,978861.0,0.002938,entry_initial_normal_long
58,40293,DOGE,0.0,-0.20546683440000002,101067.15223070822,0.0,101067.15223070822,1.0,374666.0,0.002742,1353527.0,0.0028837457915505196,entry_trailing_cropped_long
59,40323,DOGE,0.0,-1.253528628,101065.89870208022,0.0,101065.89870208022,1.0,2287461.0,0.00274,3640988.0,0.0027934370918003574,entry_grid_normal_long
60,40983,DOGE,85.79226600000044,-2.0513326392,101149.63963544101,0.0,101149.63963544101,1.0,-3640988.0,0.002817,0.0,0.0027934370918003574,close_trailing_long
