,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
0,2,ADA,0.0,-0.5721669460000001,99999.427833054,0.0,99999.427833054,1.0,59963.0,0.04771,59963.0,0.04771,entry_initial_normal_long
1,57,ADA,30.581129999999796,-0.578283172,100029.430679882,0.0,100029.430679882,1.0,-59963.0,0.04822,0.0,0.04771,close_trailing_long
2,58,ADA,0.0,-0.57233829,100028.858341592,0.0,100028.858341592,1.0,59187.0,0.04835,59187.0,0.04835,entry_initial_normal_long
3,292,ADA,110.08782000000004,-0.594355854,100138.351805738,0.0,100138.351805738,1.0,-59187.0,0.05021,0.0,0.04835,close_trailing_long
4,293,ADA,0.0,-0.572966786,100137.778838952,0.0,100137.778838952,1.0,56921.0,0.05033,56921.0,0.05033,entry_initial_normal_long
5,340,ADA,18.783929999999827,-0.576723572,100155.98604537999,0.0,100155.98604537999,1.0,-56921.0,0.05066,0.0,0.05033,close_trailing_long
6,341,ADA,0.0,-0.573059964,100155.412985416,0.0,100155.412985416,1.0,56337.0,0.05086,56337.0,0.05086,entry_initial_normal_long
7,626,ADA,26.478389999999898,-0.578355642,100181.313019774,0.0,100181.313019774,1.0,-56337.0,0.05133,0.0,0.05086,close_trailing_long
8,628,ADA,0.0,-0.5732056799999999,100180.73981409399,0.0,100180.73981409399,1.0,55868.0,0.0513,55868.0,0.0513,entry_initial_normal_long
9,707,ADA,6.7041600000001145,-0.5745465120000001,100186.86942758199,0.0,100186.86942758199,1.0,-55868.0,0.05142,0.0,0.0513,close_trailing_long
10,708,ADA,0.0,-0.5732418060000001,100186.29618577598,0.0,100186.29618577598,1.0,55579.0,0.05157,55579.0,0.05157,entry_initial_normal_long
11,3785,ADA,0.0,-0.592973376,100185.70321239998,0.0,100185.70321239998,1.0,61359.0,0.04832,116938.0,0.049864679659306646,entry_trailing_normal_long
12,4413,ADA,0.0,-1.238069,100184.46514339998,0.0,100184.46514339998,1.0,129100.0,0.04795,246038.0,0.0488600171924662,entry_trailing_normal_long
13,4433,ADA,0.0,-3.952475,100180.51266839998,0.0,100180.51266839998,1.0,416050.0,0.0475,662088.0,0.04800539491729196,entry_grid_normal_long
14,4635,ADA,0.0,-10.43458812,100170.07808027999,0.0,100170.07808027999,1.0,1119591.0,0.0466,1781679.0,0.04712225743806825,entry_grid_normal_long
15,5120,ADA,1884.5577100000012,-17.168258844,102037.46753143599,0.0,102037.46753143599,1.0,-1781679.0,0.04818,0.0,0.04712225743806825,close_trailing_long
16,5121,ADA,0.0,-0.5838246,102036.88370683599,0.0,102036.88370683599,1.0,60300.0,0.04841,60300.0,0.04841,entry_initial_normal_long
17,5171,ADA,49.446000000000076,-0.5937138000000001,102085.73599303598,0.0,102085.73599303598,1.0,-60300.0,0.04923,0.0,0.04841,close_trailing_long
18,5172,ADA,0.0,-0.5841047340000001,102085.15188830197,0.0,102085.15188830197,1.0,58259.0,0.05013,58259.0,0.05013,entry_initial_normal_long
19,7877,ADA,29.7120899999998,-0.590047152,102114.27393114998,0.0,102114.27393114998,1.0,-58259.0,0.05064,0.0,0.05013,close_trailing_long
20,7878,ADA,0.0,-0.5842713140000001,102113.68965983597,0.0,102113.68965983597,1.0,57541.0,0.05077,57541.0,0.05077,entry_initial_normal_long
21,8647,ADA,0.0,-0.622545,102113.06711483597,0.0,102113.06711483597,1.0,63525.0,0.049,121066.0,0.049841256587316016,entry_trailing_normal_long
22,8816,ADA,19.21842999999958,-1.21066,102131.07488483597,0.0,102131.07488483597,1.0,-121066.0,0.05,0.0,0.049841256587316016,close_trailing_long
