,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
0,2,HYPE,0.0,-1.0535874960000002,99998.946412504,0.0,99998.946412504,1.0,214.86,24.518,214.86,24.518,entry_initial_normal_long
1,114,HYPE,0.0,-1.1132241120000002,99997.83318839199,0.0,99997.83318839199,1.0,231.69,24.024,446.55,24.261690829694324,entry_trailing_cropped_long
2,271,HYPE,0.0,-3.6705480000000006,99994.162640392,0.0,99994.162640392,1.0,777.0,23.62,1223.55,23.854193159249725,entry_grid_normal_long
3,808,HYPE,277.3824278742186,-3.18538517,100268.35968309622,0.0,100268.35968309622,1.0,-656.05,24.277,567.5,23.854193159249725,close_grid_long
4,820,HYPE,251.86038212578012,-2.757823,100517.462242222,0.0,100517.462242222,1.0,-567.5,24.298,0.0,23.854193159249725,close_grid_long
5,821,HYPE,0.0,-1.059035782,100516.40320644,0.0,100516.40320644,1.0,217.81,24.311,217.81,24.311,entry_initial_normal_long
6,956,HYPE,0.0,-1.1189880540000001,100515.28421838599,0.0,100515.28421838599,1.0,235.21,23.787,453.02,24.03893686812944,entry_trailing_cropped_long
7,967,HYPE,0.0,-3.6894829500000004,100511.594735436,0.0,100511.594735436,1.0,788.25,23.403,1241.27,23.635094645000684,entry_grid_normal_long
8,1155,HYPE,278.8066480733434,-3.201876048,100787.19950746134,0.0,100787.19950746134,1.0,-665.56,24.054,575.71,23.635094645000684,close_grid_long
9,1161,HYPE,252.6822019266569,-2.7719285080000007,101037.10978088,0.0,101037.10978088,1.0,-575.71,24.074,0.0,23.635094645000684,close_grid_long
10,1162,HYPE,0.0,-1.0645440080000002,101036.045236872,0.0,101036.045236872,1.0,221.54,24.026,221.54,24.026,entry_initial_normal_long
11,1249,HYPE,101.46532000000043,-1.0848370720000002,101136.4257198,0.0,101136.4257198,1.0,-221.54,24.484,0.0,24.026,close_grid_long
12,1250,HYPE,0.0,-1.065562848,101135.360156952,0.0,101135.360156952,1.0,217.96,24.444,217.96,24.444,entry_initial_normal_long
13,1265,HYPE,101.35139999999997,-1.085833128,101235.62572382399,0.0,101235.62572382399,1.0,-217.96,24.909,0.0,24.444,close_grid_long
14,1266,HYPE,0.0,-1.0666049000000002,101234.559118924,0.0,101234.559118924,1.0,215.65,24.73,215.65,24.73,entry_initial_normal_long
